,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to999,2000_to_9999,greater_than0000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per000,num_crimes95,num_crimes96
3436,1906,63,76.53972602739726,M,1906,1573,OWNER,122035.5,2542.4062500000005,48.0,3638.0,,59.53,,5492.0,14.599999999999998,,2393.6363636363635,8.0,,10.0,,12.0,7.0,,11.0,2934.7521739130434,,2181.4479999999994,23.0,,25.0,121035.5,2575.223404255319,47.0,122035.5,2542.4062500000005,48.0,121.0355,,3638.0,3638.0,1.0,3638.0,,,,,1.0,,,,,63,MONTHLY,1823,,,,,,,,,,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460
3874,149,55,50.54794520547945,M,149,124,OWNER,89502.30000000002,1278.604285714286,70.0,447.0,971.0,71.175,,,14.599999999999998,,2124.864864864865,7.0,7.0,12.0,,,7.0,,37.0,1777.0379310344827,,926.0536585365852,29.0,,41.0,88702.30000000002,1285.5405797101453,69.0,89502.30000000002,1278.604285714286,70.0,110.87787500000002,,1993.0,664.3333333333334,3.0,447.0,971.0,,,575.0,1.0,1.0,,,1.0,55,MONTHLY,1822,,,,,,,,,,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.9,8743,1.88,2.43,111,3659,3894
877,3526,15,21.504109589041096,F,3526,2918,DISPONENT,889391.8,12705.597142857143,70.0,10487.0,,144.90769230769232,,,100.0,,18916.25581395349,7.0,,13.0,,,7.0,,43.0,14286.781818181818,17639.666666666668,10735.558823529409,33.0,3.0,34.0,881375.2000000002,13154.853731343284,67.0,889391.8,12705.597142857143,70.0,109.94376668413044,,18484.2,9242.1,2.0,10487.0,,,7997.2,,1.0,,,1.0,,15,TRANSACTION,1799,,,,,,,,,,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879
876,3525,15,24.632876712328766,M,3525,2918,OWNER,889391.8,12705.597142857143,70.0,10487.0,,144.90769230769232,,,100.0,,18916.25581395349,7.0,,13.0,,,7.0,,43.0,14286.781818181818,17639.666666666668,10735.558823529409,33.0,3.0,34.0,881375.2000000002,13154.853731343284,67.0,889391.8,12705.597142857143,70.0,109.94376668413044,,18484.2,9242.1,2.0,10487.0,,,7997.2,,1.0,,,1.0,,15,TRANSACTION,1799,,,,,,,,,,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879
5023,3370,25,79.81917808219178,M,3370,2791,OWNER,113865.30000000006,2530.340000000001,45.0,3215.0,,73.78888888888889,,5372.0,14.599999999999998,,2613.0,7.0,,9.0,,12.0,7.0,,10.0,3010.3681818181813,,2071.1826086956517,22.0,,23.0,112765.30000000006,2562.8477272727278,44.0,113865.30000000006,2530.340000000001,45.0,102.51390909090912,,3215.0,3215.0,1.0,3215.0,,,,,1.0,,,,,25,MONTHLY,1813,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
5024,3371,25,79.29041095890409,F,3371,2791,DISPONENT,113865.30000000006,2530.340000000001,45.0,3215.0,,73.78888888888889,,5372.0,14.599999999999998,,2613.0,7.0,,9.0,,12.0,7.0,,10.0,3010.3681818181813,,2071.1826086956517,22.0,,23.0,112765.30000000006,2562.8477272727278,44.0,113865.30000000006,2530.340000000001,45.0,102.51390909090912,,3215.0,3215.0,1.0,3215.0,,,,,1.0,,,,,25,MONTHLY,1813,,,,,,,,,,25,Klatovy,west Bohemia,88757,60,33,3,2,10,61.7,8554,2.47,2.68,113,1822,2218
2733,1430,64,16.605479452054794,F,1430,1186,OWNER,204154.50000000012,2916.492857142858,70.0,,,123.26923076923076,,,14.599999999999998,,4306.510638297872,,,13.0,,,10.0,,47.0,2601.2717391304345,,3520.6666666666674,46.0,,24.0,202150.70000000004,3017.174626865672,67.0,204154.50000000012,2916.492857142858,70.0,100.88367102505241,,,,,,,,,,,,,,,64,MONTHLY,1811,,,,,,,,,,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.6,2.31,145,4484,4265
2823,385,45,50.80821917808219,M,385,315,OWNER,37400.0,3400.0,11.0,,,,,,,,3400.0,,,,,,,,11.0,3742.857142857143,,2800.0,7.0,,4.0,37000.0,3700.0,10.0,37400.0,3400.0,11.0,92.5,,3509.0,3509.0,1.0,,,,3509.0,,,,,1.0,,45,MONTHLY,1802,,,,,,,,,,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122
3986,872,35,35.88219178082193,M,872,727,OWNER,35400.0,3218.181818181818,11.0,,,,,,,,3218.181818181818,,,,,,,,11.0,3777.777777777778,,700.0,9.0,,2.0,35000.0,3500.0,10.0,35400.0,3218.181818181818,11.0,87.5,,,,,,,,,,,,,,,35,MONTHLY,1819,,,,,,,,,,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.5,8867,1.02,1.21,130,3384,3620
1935,1847,52,19.93424657534247,F,1847,1523,OWNER,1003995.8000000002,13386.61066666667,75.0,1684.0,,192.9833333333333,,,100.0,,21008.68085106383,8.0,,12.0,,,8.0,,47.0,14236.994444444443,14424.0,12503.135135135137,36.0,2.0,37.0,992395.8000000002,13594.463013698632,73.0,1003995.8000000002,13386.61066666667,75.0,85.55136206896553,,11527.0,5763.5,2.0,1684.0,,,,9843.0,1.0,,,,1.0,52,TRANSACTION,1788,,,,,,,,,,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.9,8363,2.52,3.49,108,2564,2799
4600,1091,59,58.553424657534244,F,1091,906,OWNER,65874.09999999999,1531.955813953488,43.0,,,59.9875,,,14.599999999999998,,2331.857142857143,,,8.0,,,7.0,,28.0,1981.5190476190478,,1102.8272727272729,21.0,,22.0,65074.09999999999,1549.3833333333332,42.0,65874.09999999999,1531.955813953488,43.0,81.34262499999998,,2240.0,2240.0,1.0,2240.0,,,,,1.0,,,,,59,MONTHLY,1821,,,,,,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305
512,3816,1,32.95342465753425,M,3816,3156,OWNER,873804.1,14810.238983050847,59.0,,,206.25833333333333,,,100.0,,21237.292682926836,,,12.0,,,6.0,,41.0,15116.680645161292,11762.333333333336,14796.0,31.0,3.0,25.0,862104.1,15124.633333333333,57.0,873804.1,14810.238983050847,59.0,73.68411111111111,,1087.0,1087.0,1.0,,,1087.0,,,,,1.0,,,1,TRANSACTION,1780,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
2141,4246,36,18.32328767123288,F,4246,3516,OWNER,1665248.1,19140.78275862069,87.0,,,289.9249999999999,,,30.0,,25174.227272727272,,,12.0,,,9.0,,66.0,18628.661702127658,15971.833333333336,20407.941176470587,47.0,6.0,34.0,1641848.1,19781.30240963856,83.0,1665248.1,19140.78275862069,87.0,70.16444871794872,,,,,,,,,,,,,,,36,WEEKLY,1710,,,,,,,657.0,junior,2161.0,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.2,9198,3.33,4.28,131,5796,6132
4876,3663,69,51.55616438356165,F,3663,3033,OWNER,53205.39999999999,967.3709090909089,55.0,,,65.9,,,14.599999999999998,,1314.4,,,8.0,,,7.0,,40.0,1726.2476190476184,,498.6529411764706,21.0,,34.0,52305.39999999999,968.6185185185184,54.0,53205.39999999999,967.3709090909089,55.0,58.1171111111111,,1934.0,644.6666666666666,3.0,605.0,1137.0,,,192.0,1.0,1.0,,,1.0,69,MONTHLY,1804,,,,,,,,,,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358
4877,3664,69,47.821917808219176,M,3664,3033,DISPONENT,53205.39999999999,967.3709090909089,55.0,,,65.9,,,14.599999999999998,,1314.4,,,8.0,,,7.0,,40.0,1726.2476190476184,,498.6529411764706,21.0,,34.0,52305.39999999999,968.6185185185184,54.0,53205.39999999999,967.3709090909089,55.0,58.1171111111111,,1934.0,644.6666666666666,3.0,605.0,1137.0,,,192.0,1.0,1.0,,,1.0,69,MONTHLY,1804,,,,,,,,,,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.4,8173,-1.0,7.01,124,-1,1358
3057,4362,50,55.33150684931507,M,4362,3616,OWNER,34700.0,2669.230769230769,13.0,,,,,,,,2669.230769230769,,,,,,,,13.0,3255.555555555556,,1350.0,9.0,,4.0,34100.0,2841.666666666666,12.0,34700.0,2669.230769230769,13.0,56.83333333333334,,,,,,,,,,,,,,,50,MONTHLY,1809,,,,,,,,,,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134
3058,4363,50,47.53698630136986,F,4363,3616,DISPONENT,34700.0,2669.230769230769,13.0,,,,,,,,2669.230769230769,,,,,,,,13.0,3255.555555555556,,1350.0,9.0,,4.0,34100.0,2841.666666666666,12.0,34700.0,2669.230769230769,13.0,56.83333333333334,,,,,,,,,,,,,,,50,MONTHLY,1809,,,,,,,,,,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.0,8187,4.83,5.45,94,2123,2134
909,908,51,37.846575342465755,F,908,758,OWNER,42800.0,3566.666666666666,12.0,,,,,,,,3566.666666666666,,,,,,,,12.0,4350.0,,2000.0,8.0,,4.0,42000.0,3818.181818181818,11.0,42800.0,3566.666666666666,12.0,52.5,,,,,,,,,,,,,,,51,MONTHLY,1813,,,,,,,,,,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839
951,5284,51,27.290410958904108,F,5284,4386,OWNER,525664.3999999999,9557.534545454544,55.0,11954.0,,104.72307692307692,,,30.0,,15187.758620689656,7.0,,13.0,,,6.0,,29.0,9776.264285714291,23390.33333333333,7573.25,28.0,3.0,24.0,514371.8,10085.72156862745,51.0,525664.3999999999,9557.534545454544,55.0,45.5494571666401,,13544.0,6772.0,2.0,11954.0,,1590.0,,,1.0,,1.0,,,51,WEEKLY,1793,,,,,,,,,,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.5,8541,2.51,2.97,131,3496,3839
2705,4371,32,30.07397260273973,M,4371,3624,OWNER,2021725.300000001,10753.85797872341,188.0,11953.0,,118.9372093023256,,,30.0,,21577.632911392404,26.0,,43.0,,,40.0,,79.0,12132.99166666667,18955.2,9169.47474747475,84.0,5.0,99.0,534608.3,10280.928846153847,52.0,1426743.8000000003,9977.229370629373,143.0,34.542783668353074,0.02601206928282644,11953.0,11953.0,1.0,11953.0,,,,,1.0,,,,,32,WEEKLY,879,,,,,,,,,,32,Ceska Lipa,north Bohemia,105058,32,19,7,2,10,81.0,9272,2.8,3.22,118,4340,4505
5290,4090,23,27.54794520547945,M,4090,3382,OWNER,486850.6,11591.680952380952,42.0,,,193.2363636363636,,,30.0,,17308.39285714286,,,11.0,,,3.0,,28.0,11677.409523809521,17467.5,10878.421052631578,21.0,2.0,19.0,472450.6,11811.265,40.0,486850.6,11591.680952380952,42.0,32.809069444444454,,3975.8,3975.8,1.0,,,,3975.8,,,,,1.0,,23,WEEKLY,1784,,,,,,,,,,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.5,8624,1.79,2.66,102,2879,3198
267,1821,1,57.728767123287675,M,1821,1502,OWNER,1085916.6,10751.649504950494,101.0,7338.0,,157.50400000000005,,,14.599999999999998,,18008.089285714286,10.0,,25.0,,,10.0,,56.0,11932.672340425532,10242.5,9658.874999999998,47.0,6.0,48.0,925973.6,13228.194285714284,70.0,1085916.6,10751.649504950494,101.0,30.46055968762233,,7338.0,7338.0,1.0,7338.0,,,,,1.0,,,,,1,MONTHLY,1370,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
4617,2826,59,63.96986301369864,M,2826,2338,OWNER,1196879.1000000006,14960.988750000004,80.0,,,257.51875,,,14.599999999999998,,21297.178571428565,,,16.0,,,8.0,,56.0,15261.251219512193,18990.2,14006.376470588233,41.0,5.0,34.0,1154966.9,16499.527142857143,70.0,1196879.1000000006,14960.988750000004,80.0,27.556818778303214,,1207.8,1207.8,1.0,,,1207.8,,,,,1.0,,,59,MONTHLY,1680,,,,,,,,,,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.1,8444,3.24,3.47,106,2595,2305
4045,959,11,36.328767123287676,F,959,800,OWNER,138152.7,1973.61,70.0,2203.0,,104.53076923076924,,,14.599999999999998,,2921.25,9.0,,13.0,,,8.0,,40.0,2504.350000000001,,1472.3555555555552,34.0,,36.0,133283.40000000002,1989.3044776119407,67.0,138152.7,1973.61,70.0,27.372189021009184,,2502.0,1251.0,2.0,2203.0,,,,299.0,1.0,,,,1.0,11,MONTHLY,1800,,,,,,,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529
5328,2374,9,30.45205479452055,M,2374,1953,OWNER,1837377.9,16856.677981651374,109.0,,,224.25789473684208,,,30.0,,23199.835443037973,,,19.0,,,11.0,,79.0,17842.469811320752,10149.25,16367.884615384617,53.0,4.0,52.0,1770914.4999999998,19249.070652173912,92.0,1837377.9,16856.677981651374,109.0,26.64495797687148,,,,,,,,,,,,,,,9,WEEKLY,1595,,,,,,,370.0,classic,1918.0,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487
2510,468,72,39.70958904109589,M,468,387,OWNER,683203.7999999998,12200.067857142854,56.0,,,159.55,,,14.599999999999998,,18410.45945945946,,,12.0,,,7.0,,37.0,12523.434482758621,16311.0,11496.088000000005,29.0,2.0,25.0,658403.7999999998,12661.611538461535,52.0,683203.7999999998,12200.067857142854,56.0,26.548540322580642,,,,,,,,,,,,,,,72,MONTHLY,1722,,,,,,,78.0,classic,2041.0,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.6,8994,3.8,4.79,110,9672,9208
3274,4972,70,21.48493150684932,F,4972,4130,OWNER,766931.6999999998,10363.941891891893,74.0,,,96.33333333333331,,,14.599999999999998,10.5,16631.82608695652,,,18.0,,,7.0,3.0,46.0,10158.35,10394.0,10651.203571428572,40.0,6.0,28.0,738935.7999999998,12315.596666666665,60.0,766931.6999999998,10363.941891891893,74.0,26.39442918427341,,,,,,,,,,,,,,,70,MONTHLY,1612,,,,,,,,,,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108
5241,3629,42,51.08767123287672,M,3629,3005,OWNER,1120284.3,11091.923762376238,101.0,6883.0,,180.1,8125.300000000001,,100.0,,15738.349206349209,10.0,,12.0,7.0,,9.0,,63.0,12927.58222222222,8376.0,9639.401818181816,45.0,1.0,55.0,1079384.3000000005,12127.913483146067,89.0,1120284.3,11091.923762376238,101.0,26.3908141809291,,22704.3,7568.099999999998,3.0,6883.0,,,8125.3,7696.0,1.0,,,1.0,1.0,42,TRANSACTION,1471,5589.0,390000.0,48.0,8125.0,C,1981.0,,,,42,Havlickuv Brod,east Bohemia,95907,87,25,5,2,7,59.1,8388,2.41,2.94,87,1658,1668
4196,4956,6,52.26301369863014,M,4956,4116,OWNER,1399307.4999999998,14886.249999999998,94.0,14448.0,,203.91333333333336,4200.2,,14.599999999999998,,22901.555555555562,9.0,,15.0,7.0,,9.0,,54.0,17770.040476190476,23800.5,12107.295999999995,42.0,2.0,50.0,1345625.8999999994,15466.964367816085,87.0,1399307.4999999998,14886.249999999998,94.0,25.066799424756326,,18648.2,9324.1,2.0,14448.0,,,4200.2,,1.0,,,1.0,,6,MONTHLY,1738,5815.0,151200.0,36.0,4200.0,C,1979.0,,,,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.5,8546,2.95,4.02,126,2640,3120
3152,774,70,25.849315068493148,M,774,645,OWNER,1762582.6999999997,16786.501904761903,105.0,13466.0,,221.1,,,14.599999999999998,,24038.089552238805,11.0,,17.0,,,10.0,,67.0,16846.54,17675.5,16680.666666666664,55.0,2.0,48.0,1689202.6,18163.4688172043,93.0,1762582.6999999997,16786.501904761903,105.0,23.019900490732503,,13466.0,13466.0,1.0,13466.0,,,,,1.0,,,,,70,MONTHLY,1693,,,,,,,,,,70,Karvina,north Moravia,285387,0,2,8,5,7,89.9,10177,6.63,7.75,81,9878,10108
7,1259,18,32.27945205479452,M,1259,1049,OWNER,102196.4,1481.1072463768114,69.0,1545.0,,116.2,,,14.599999999999998,,2205.225,8.0,,13.0,,,8.0,,40.0,2083.2606060606063,,929.1333333333333,33.0,,36.0,97933.7,1483.8439393939395,66.0,102196.4,1481.1072463768114,69.0,22.97457010814742,,2499.0,1249.5,2.0,1545.0,,,,954.0,1.0,,,,1.0,18,MONTHLY,1798,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
24,2632,18,35.87397260273973,F,2632,2174,DISPONENT,421790.3999999999,7810.933333333332,54.0,4367.0,,171.15,,,14.6,,13114.9,6.0,,12.0,,,6.0,,30.0,9346.658333333336,3481.0,6689.296551724139,24.0,1.0,29.0,402390.3999999999,7890.007843137253,51.0,421790.3999999999,7810.933333333332,54.0,20.741773195876284,,4367.0,4367.0,1.0,4367.0,,,,,1.0,,,,,18,MONTHLY,1757,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
23,2631,18,28.63561643835617,M,2631,2174,OWNER,421790.3999999999,7810.933333333332,54.0,4367.0,,171.15,,,14.6,,13114.9,6.0,,12.0,,,6.0,,30.0,9346.658333333336,3481.0,6689.296551724139,24.0,1.0,29.0,402390.3999999999,7890.007843137253,51.0,421790.3999999999,7810.933333333332,54.0,20.741773195876284,,4367.0,4367.0,1.0,4367.0,,,,,1.0,,,,,18,MONTHLY,1757,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
4512,2690,58,27.038356164383558,F,2690,2221,OWNER,70196.3,1276.2963636363636,55.0,,,61.83333333333334,,,14.599999999999998,,1829.5526315789475,,,9.0,,,8.0,,38.0,1876.630434782609,,844.8062499999999,23.0,,32.0,66734.3,1259.1377358490568,53.0,70196.3,1276.2963636363636,55.0,19.27622761409589,,2174.0,1087.0,2.0,1455.0,,,,719.0,1.0,,,,1.0,58,MONTHLY,1779,,,,,,,,,,58,Jihlava,south Moravia,109164,98,16,6,1,4,63.6,8757,3.38,3.95,96,2212,2471
4472,3597,10,65.41917808219178,F,3597,2979,OWNER,120446.1,2361.688235294118,51.0,3494.0,,64.02727272727272,,5241.0,14.599999999999998,,2140.0,8.0,,11.0,,13.0,8.0,,11.0,2781.492,,1958.0307692307688,25.0,,26.0,114505.10000000002,2336.8387755102044,49.0,120446.1,2361.688235294118,51.0,19.273708129944453,,3494.0,3494.0,1.0,3494.0,,,,,1.0,,,,,10,MONTHLY,1786,,,,,,,,,,10,Praha - vychod,central Bohemia,92084,55,29,4,3,5,46.7,10124,0.56,0.54,141,3810,4316
2408,3130,19,43.61917808219178,F,3130,2594,OWNER,1454383.7999999996,12119.864999999998,120.0,10912.0,,161.98999999999995,,,100.0,,16762.8,10.0,,20.0,,,10.0,,80.0,14050.64444444444,8386.9,10924.642857142857,54.0,10.0,56.0,1382566.4,13688.77623762376,101.0,1454383.7999999996,12119.864999999998,120.0,19.25113412627023,,12607.0,4202.333333333333,3.0,10912.0,,1189.0,,506.0,1.0,,1.0,,1.0,19,TRANSACTION,1583,,,,,,,487.0,classic,2147.0,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.7,8402,3.13,3.98,120,999,1099
2893,2082,67,65.95068493150686,M,2082,1717,OWNER,150049.90000000005,2885.575000000001,52.0,2500.0,,63.776923076923076,,6558.0,14.599999999999998,,4385.0,8.0,,13.0,,13.0,8.0,,10.0,3221.596296296296,,2522.672,27.0,,25.0,142572.90000000002,2909.651020408164,49.0,150049.90000000005,2885.575000000001,52.0,19.06819580045473,,2500.0,2500.0,1.0,2500.0,,,,,1.0,,,,,67,MONTHLY,1796,,,,,,,,,,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079
849,1165,15,56.28767123287671,F,1165,967,OWNER,1085163.1999999995,9436.201739130433,115.0,6824.0,,212.12857142857143,,,14.599999999999996,,15580.859375,12.0,,28.0,,,11.0,,64.0,10211.957142857142,14974.166666666664,7989.596226415094,56.0,6.0,53.0,854185.5999999999,10951.097435897434,78.0,1085163.1999999995,9436.201739130433,115.0,18.87502762137937,,6824.0,6824.0,1.0,6824.0,,,,,1.0,,,,,15,MONTHLY,1324,,,,,,,190.0,classic,1726.0,15,Cesky Krumlov,south Bohemia,58796,22,16,7,1,5,51.9,9045,3.13,3.6,124,1845,1879
4077,3991,11,31.64931506849315,M,3991,3299,OWNER,787369.7000000002,9842.12125,80.0,,,169.53499999999997,,,30.0,,15071.903846153846,,,20.0,,,8.0,,52.0,9703.778571428571,6235.5,10203.888888888889,42.0,2.0,36.0,747533.4999999999,11865.611111111108,63.0,787369.7000000002,9842.12125,80.0,18.765180915850397,,4676.0,4676.0,1.0,,,,4676.0,,,,,1.0,,11,WEEKLY,1596,,,,,,,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529
4079,4068,11,74.56986301369865,M,4068,3365,OWNER,159846.0000000001,2385.761194029852,67.0,2298.0,,91.85,,6994.0,14.599999999999998,,1880.92,9.0,,12.0,,13.0,8.0,,25.0,3581.700000000001,,1627.3609756097558,26.0,,41.0,151752.0000000001,2334.6461538461554,65.0,159846.0000000001,2385.761194029852,67.0,18.748702742772434,,2975.0,1487.5,2.0,1487.5,,,,,2.0,,,,,11,MONTHLY,1782,,,,,,,,,,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.5,9622,0.45,0.59,154,3475,3529
5315,1126,9,63.23561643835617,M,1126,934,DISPONENT,124864.40000000002,2774.7644444444454,45.0,3236.0,,112.73333333333332,,6025.0,14.599999999999998,,2788.5714285714284,8.0,,9.0,,13.0,8.0,,7.0,3462.591304347827,,2055.6727272727267,23.0,,22.0,118539.40000000002,2756.7302325581395,43.0,124864.40000000002,2774.7644444444454,45.0,18.74140711462451,,3236.0,3236.0,1.0,3236.0,,,,,1.0,,,,,9,MONTHLY,1791,,,,,,,,,,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487
5314,1125,9,64.8027397260274,F,1125,934,OWNER,124864.40000000002,2774.7644444444454,45.0,3236.0,,112.73333333333332,,6025.0,14.599999999999998,,2788.5714285714284,8.0,,9.0,,13.0,8.0,,7.0,3462.591304347827,,2055.6727272727267,23.0,,22.0,118539.40000000002,2756.7302325581395,43.0,124864.40000000002,2774.7644444444454,45.0,18.74140711462451,,3236.0,3236.0,1.0,3236.0,,,,,1.0,,,,,9,MONTHLY,1791,,,,,,,,,,9,Nymburk,central Bohemia,81344,61,23,4,2,6,55.3,8899,3.39,3.97,149,2987,2487
1134,27,54,32.79178082191781,F,27,21,OWNER,298432.3,4813.424193548387,62.0,6276.0,,139.53846153846152,,,14.599999999999998,,7500.546875,9.0,,13.0,,,8.0,,32.0,5171.514705882353,,4378.600000000001,34.0,,28.0,283160.7,4799.333898305084,59.0,298432.3,4813.424193548387,62.0,18.541652479111555,,6276.0,6276.0,1.0,6276.0,,,,,1.0,,,,,54,MONTHLY,1800,,,,,,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696
4131,4117,53,80.55890410958904,F,4117,3406,OWNER,140558.80000000008,2509.978571428573,56.0,2820.0,,72.30769230769229,,6094.0,14.599999999999998,,2684.615384615385,9.0,,13.0,,13.0,8.0,,13.0,3009.7037037037044,,2044.7172413793105,27.0,,29.0,133345.10000000006,2515.9452830188684,53.0,140558.80000000008,2509.978571428573,56.0,18.484979968670725,,2820.0,2820.0,1.0,2820.0,,,,,1.0,,,,,53,MONTHLY,1802,,,,,,,,,,53,Blansko,south Moravia,107911,88,33,6,2,7,50.9,8240,2.53,3.56,99,1850,1903
2030,3639,73,70.75616438356164,M,3639,3013,OWNER,107645.5,1957.190909090909,55.0,3064.0,,53.13076923076922,,4714.0,14.599999999999998,,1498.333333333333,9.0,,13.0,,13.0,8.0,,12.0,2324.914814814815,,1602.5999999999995,27.0,,28.0,102116.90000000004,1963.7865384615395,52.0,107645.5,1957.190909090909,55.0,18.470661650327393,,3064.0,3064.0,1.0,3064.0,,,,,1.0,,,,,73,MONTHLY,1803,,,,,,,,,,73,Opava,north Moravia,182027,17,49,12,2,7,56.4,8746,3.33,3.74,90,4355,4433
2628,2000,39,56.68767123287671,F,2000,1650,OWNER,480170.3,6762.961971830986,71.0,3649.0,,156.34615384615387,,,14.599999999999998,,10858.048780487805,9.0,,13.0,,,8.0,,41.0,8024.390625000001,14383.0,4738.794285714286,32.0,4.0,35.0,455364.50000000006,6696.536764705883,68.0,480170.3,6762.961971830986,71.0,18.357178563077994,,12749.0,6374.5,2.0,3649.0,,,,9100.0,1.0,,,,1.0,39,MONTHLY,1800,,,,,,,,,,39,Most,north Bohemia,119895,17,4,3,2,4,89.9,10446,7.34,9.4,90,4947,4743
1193,2224,54,66.28767123287672,M,2224,1833,OWNER,141386.90000000005,2718.9788461538474,52.0,1674.0,,138.60999999999996,,6646.0,14.599999999999998,,3201.666666666666,9.0,,10.0,,13.0,8.0,,12.0,3695.1708333333336,,1882.242857142857,24.0,,28.0,133840.90000000005,2676.818000000001,50.0,141386.90000000005,2718.9788461538474,52.0,17.736668433607218,,1674.0,1674.0,1.0,1674.0,,,,,1.0,,,,,54,MONTHLY,1779,,,,,,,,,,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.0,9897,1.6,1.96,140,18721,18696
