,client_id,client_district_id,client_age,client_gender,disp_id,account_id,type,alltime_sum_trans_amount_by_account_id,alltime_mean_trans_amount_by_account_id,alltime_total_nbr_trans,mean_trans_amount_of_Household,mean_trans_amount_of_Insurance_payment,mean_trans_amount_of_Interest_credited,mean_trans_amount_of_Loan_payment,mean_trans_amount_of_Old-age_pension,mean_trans_amount_of_Payment_for_statement,mean_trans_amount_of_Sanction_interest_if_negative_balance,mean_trans_amount_of_Unknown_Transaction_Type,nbr_trans_Household,nbr_trans_Insurance_payment,nbr_trans_Interest_credited,nbr_trans_Loan_payment,nbr_trans_Old-age_pension,nbr_trans_Payment_for_statement,nbr_trans_Sanction_interest_if_negative_balance,nbr_trans_Unknown_Transaction_Type,mean_trans_amount_of_Credit,mean_trans_amount_of_Unknown_Transaction_Type,mean_trans_amount_of_Withdrawal,nbr_trans_Credit,nbr_trans_Unknown_Transaction_Type,nbr_trans_Withdrawal,1yr_sum_trans_amount_by_account_id,1yr_mean_trans_amount_by_account_id,1yr_total_nbr_trans,3yr_sum_trans_amount_by_account_id,3yr_mean_trans_amount_by_account_id,3yr_total_nbr_trans,trans_ratio_98_97,trans_ratio_97_96,sum_order_amount_by_account_id,mean_order_amount_by_account_id,total_nbr_orders,mean_order_amount_of_Household,mean_order_amount_of_Insurance_payment,mean_order_amount_of_Leasing,mean_order_amount_of_Loan_payment,mean_order_amount_of_Unknown_Order_Type,nbr_orders_Household,nbr_orders_Insurance_payment,nbr_orders_Leasing,nbr_orders_Loan_payment,nbr_orders_Unknown_Order_Type,account_district_id,statement_freq,account_date_opened,loan_id,loan_amount,loan_duration,monthly_loan_payment,loan_status,num_days_since_grant,card_id,card_type,card_issued_date,district_id,district_name,region,total_inhabitants,num_munipalities_less_499,500_to_1999,2000_to_9999,greater_than_10000,num_cities,ratio_urban,avg_salary,unemp_rate_95,unemp_rate_96,enterpreneurs_per_1000,num_crimes95,num_crimes96
42,3760,18,44.02191780821918,M,3760,3109,OWNER,1707806.2000000004,7236.466949152544,236.0,,,108.37906976744179,,,14.60000000000001,26.14,11274.668874172185,,,43.0,,,37.0,5.0,151.0,8189.925961538461,13474.392857142857,4603.5663461538425,104.0,28.0,104.0,453436.8,7313.496774193549,62.0,1457135.1,7213.5400990099015,202.0,0.9337443342030964,1.9372448598980891,,,,,,,,,,,,,,18,MONTHLY,827,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
43,3830,18,30.87397260273973,F,3830,3167,OWNER,2331285.9000000027,9178.2909448819,254.0,,,222.5903846153845,,,14.600000000000017,,14961.451612903225,,,52.0,,,47.0,,155.0,11468.86509433963,,7537.744594594594,106.0,,148.0,513875.8999999998,9176.355357142851,56.0,1625473.9000000013,9030.410555555563,180.0,0.9335149585575491,0.993439024799602,,,,,,,,,,,,,,18,MONTHLY,584,,,,,,,601.0,classic,1376.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
44,3858,18,50.58356164383562,F,3858,3192,OWNER,660082.5999999996,3437.9302083333314,192.0,1272.0,,161.93793103448274,,,14.600000000000005,,5430.504347826087,24.0,,29.0,,,24.0,,115.0,5268.738235294118,,2433.9387096774194,68.0,,124.0,285616.60000000003,3321.123255813954,86.0,660082.5999999996,3437.9302083333314,192.0,1.0151798960567386,,3790.0,1895.0,2.0,1272.0,,,,2518.0,1.0,,,,1.0,18,MONTHLY,1304,,,,,,,604.0,classic,2133.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
45,3859,18,57.7041095890411,M,3859,3192,DISPONENT,660082.5999999996,3437.9302083333314,192.0,1272.0,,161.93793103448274,,,14.600000000000005,,5430.504347826087,24.0,,29.0,,,24.0,,115.0,5268.738235294118,,2433.9387096774194,68.0,,124.0,285616.60000000003,3321.123255813954,86.0,660082.5999999996,3437.9302083333314,192.0,1.0151798960567386,,3790.0,1895.0,2.0,1272.0,,,,2518.0,1.0,,,,1.0,18,MONTHLY,1304,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
46,3883,18,33.284931506849325,M,3883,3210,OWNER,3561189.0000000037,9892.191666666678,360.0,7388.0,,175.62388059701493,,,14.600000000000017,,18286.751479289946,62.0,,67.0,,,62.0,,169.0,13221.38088235294,,7870.898214285723,136.0,,224.0,622497.0,10550.796610169493,59.0,1932708.300000001,10280.363297872347,188.0,0.9593920153232214,0.9767824131224142,7388.0,7388.0,1.0,7388.0,,,,,1.0,,,,,1,MONTHLY,136,,,,,,,606.0,classic,1116.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
47,3967,18,38.29041095890411,F,3967,3277,OWNER,2363220.900000003,7139.640181268892,331.0,,,167.1106060606061,,,14.600000000000017,,11525.985294117649,,,66.0,,,61.0,,204.0,9014.106716417913,,5864.622335025379,134.0,,197.0,418452.3,6749.23064516129,62.0,1293142.8000000005,7066.354098360657,183.0,0.9628586424515588,0.9462087959939036,,,,,,,,,,,,,,36,MONTHLY,192,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
48,3968,18,43.57808219178082,M,3968,3277,DISPONENT,2363220.900000003,7139.640181268892,331.0,,,167.1106060606061,,,14.600000000000017,,11525.985294117649,,,66.0,,,61.0,,204.0,9014.106716417913,,5864.622335025379,134.0,,197.0,418452.3,6749.23064516129,62.0,1293142.8000000005,7066.354098360657,183.0,0.9628586424515588,0.9462087959939036,,,,,,,,,,,,,,36,MONTHLY,192,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
49,3978,18,28.06575342465753,M,3978,3287,OWNER,3061566.100000004,7972.8283854166775,384.0,6968.0,,154.18615384615384,,,14.600000000000017,,13229.085427135678,60.0,,65.0,,,60.0,,199.0,11888.626717557248,,5945.280632411071,131.0,,253.0,573692.7,7967.954166666666,72.0,1724884.1000000003,7876.183105022833,219.0,1.0137142063508051,1.017643510072925,6968.0,6968.0,1.0,6968.0,,,,,1.0,,,,,18,MONTHLY,206,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
50,4273,18,22.104109589041094,F,4273,3540,OWNER,217143.3,1765.3926829268296,123.0,2565.0,,133.70416666666668,,,14.6,,2703.6393442622957,19.0,,24.0,,,19.0,,61.0,2128.867213114754,,1407.7806451612905,61.0,,62.0,112982.70000000006,1686.308955223881,67.0,217143.3,1765.3926829268296,123.0,1.0846970927586823,,2565.0,2565.0,1.0,2565.0,,,,,1.0,,,,,18,MONTHLY,1463,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
51,4295,18,38.82191780821917,M,4295,3559,OWNER,1061198.1999999995,5414.276530612245,196.0,4418.0,,171.76666666666668,,,14.600000000000007,,9363.30612244898,31.0,,36.0,,,31.0,,98.0,7381.4157894736845,,4168.421666666663,76.0,,120.0,362582.4,5254.817391304348,69.0,1060598.1999999995,5438.965128205125,195.0,1.0101808662568168,598.2136666666668,4418.0,4418.0,1.0,4418.0,,,,,1.0,,,,,18,MONTHLY,1093,,,,,,,663.0,classic,1678.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
52,4345,18,24.273972602739725,F,4345,3602,OWNER,2215198.600000001,14573.67500000001,152.0,,,231.12500000000003,,,14.6,,20648.08411214953,,,24.0,,,21.0,,107.0,15495.702702702705,11861.666666666664,14250.109999999993,74.0,18.0,60.0,665874.2,9378.509859154929,71.0,2215198.600000001,14573.67500000001,152.0,0.4299500931217974,,,,,,,,,,,,,,,18,MONTHLY,1432,,,,,,,671.0,classic,1720.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
53,4382,18,18.21095890410959,M,4382,3633,OWNER,585358.9999999999,4093.41958041958,143.0,7037.0,,146.13913043478263,,,14.599999999999998,,5397.975903614458,19.0,,23.0,,,18.0,,83.0,5782.021818181817,,3038.0431818181823,55.0,,88.0,325830.60000000003,3833.301176470589,85.0,585358.9999999999,4093.41958041958,143.0,1.2554718481676763,,7836.0,3918.0,2.0,7037.0,,,,799.0,1.0,,,,1.0,18,MONTHLY,1497,,,,,,,677.0,junior,2160.0,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
54,4605,18,18.32328767123288,F,4605,3821,OWNER,618726.3999999997,3495.629378531072,177.0,,,110.5125,,,14.600000000000007,,5345.66956521739,,,32.0,,,30.0,,115.0,3051.8115384615394,,4127.917808219179,104.0,,73.0,221712.60000000006,3757.8406779661027,59.0,618726.3999999997,3495.629378531072,177.0,0.9090519950650754,,,,,,,,,,,,,,,18,MONTHLY,1203,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
55,4708,18,48.50136986301371,M,4708,3904,OWNER,150253.20000000007,1241.761983471075,121.0,2075.0,,71.51851851851853,,,14.6,,2047.02,22.0,,27.0,,,22.0,,50.0,1574.2181818181814,,964.7151515151512,55.0,,66.0,76846.59999999999,1219.7873015873015,63.0,150253.20000000007,1241.761983471075,121.0,1.2115736018200425,,2075.0,2075.0,1.0,2075.0,,,,,1.0,,,,,18,MONTHLY,1373,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
56,4729,18,53.52328767123288,M,4729,3921,OWNER,3384384.0000000037,12217.992779783406,277.0,,,235.42916666666667,,,14.600000000000012,,18229.41081081081,,,48.0,,,44.0,,185.0,13667.2048,13136.75,10845.302857142864,125.0,12.0,140.0,420810.4000000001,7255.351724137932,58.0,2467653.600000002,11921.031884057978,207.0,0.2781867878952866,1.69825808123311,,,,,,,,,,,,,,18,MONTHLY,562,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
57,5441,18,41.961643835616435,M,5441,4511,OWNER,996696.4999999987,2784.068435754187,358.0,3948.0,,109.66190476190478,,,14.600000000000017,,4245.569832402235,58.0,,63.0,,,58.0,,179.0,3275.421153846154,,2404.607920792077,156.0,,202.0,211791.30000000008,2901.250684931508,73.0,607069.4999999997,2823.5790697674397,215.0,0.9931419744923656,1.1912016315121816,4746.0,2373.0,2.0,3948.0,,798.0,,,1.0,,1.0,,,33,MONTHLY,268,,,,,,,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
58,11271,18,61.1068493150685,M,10963,9156,OWNER,594111.7999999999,8251.552777777777,72.0,,,119.876,4537.3,,14.6,,14662.25,,,25.0,1.0,,6.0,,40.0,8456.67297297297,15747.5,7039.512903225806,37.0,4.0,31.0,491969.3999999999,8065.072131147539,61.0,594111.7999999999,8251.552777777777,72.0,4.816505192750513,,4537.3,4537.3,1.0,,,,4537.3,,,,,1.0,,18,MONTHLY,1717,6856.0,163332.0,36.0,4537.0,C,2160.0,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
59,13490,18,29.624657534246573,F,13182,10973,OWNER,6246852.000000004,13179.012658227857,474.0,,,206.7304347826088,3216.7000000000007,,30.0,,20880.432989690722,,,69.0,48.0,,66.0,,291.0,16856.921925133694,11642.090909090908,10711.251320754709,187.0,22.0,265.0,1437008.3999999997,16517.337931034483,87.0,2835669.6000000006,12118.246153846154,234.0,1.4392278332416415,0.6988786182492636,3216.7,3216.7,1.0,,,,3216.7,,,,,1.0,,18,WEEKLY,109,7235.0,154416.0,48.0,3217.0,A,285.0,,,,18,Pisek,south Bohemia,70699,60,13,2,1,4,65.3,8968,2.83,3.35,131,1740,1910
60,2,1,53.942465753424656,M,2,2,OWNER,3151479.3000000017,6593.0529288702965,478.0,7266.0,,153.10714285714286,3372.699999999999,,14.600000000000017,,10183.377952755905,65.0,,70.0,24.0,,65.0,,254.0,10506.93092105263,10354.380952380952,4383.553442622952,152.0,21.0,305.0,547711.8999999999,6443.669411764705,85.0,1673500.200000001,6588.583464566934,254.0,0.9734137805524792,1.0733587758009395,10638.7,5319.35,2.0,7266.0,,,3372.7,,1.0,,,1.0,,1,MONTHLY,56,4959.0,80952.0,24.0,3373.0,A,369.0,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
61,3,1,58.26849315068493,F,3,2,DISPONENT,3151479.3000000017,6593.0529288702965,478.0,7266.0,,153.10714285714286,3372.699999999999,,14.600000000000017,,10183.377952755905,65.0,,70.0,24.0,,65.0,,254.0,10506.93092105263,10354.380952380952,4383.553442622952,152.0,21.0,305.0,547711.8999999999,6443.669411764705,85.0,1673500.200000001,6588.583464566934,254.0,0.9734137805524792,1.0733587758009395,10638.7,5319.35,2.0,7266.0,,,3372.7,,1.0,,,1.0,,1,MONTHLY,56,4959.0,80952.0,24.0,3373.0,A,369.0,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
62,22,1,29.24383561643836,F,22,17,OWNER,413049.2,7649.059259259259,54.0,4032.0,,248.21176470588242,,,14.6,,11786.794117647061,2.0,,17.0,,,1.0,,34.0,7741.32121212121,10253.5,7214.663157894737,33.0,2.0,19.0,234061.8,6687.48,35.0,413049.2,7649.059259259259,54.0,1.3076998716110744,,4032.0,4032.0,1.0,4032.0,,,,,1.0,,,,,1,MONTHLY,1468,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
63,23,1,25.610958904109587,M,23,17,DISPONENT,413049.2,7649.059259259259,54.0,4032.0,,248.21176470588242,,,14.6,,11786.794117647061,2.0,,17.0,,,1.0,,34.0,7741.32121212121,10253.5,7214.663157894737,33.0,2.0,19.0,234061.8,6687.48,35.0,413049.2,7649.059259259259,54.0,1.3076998716110744,,4032.0,4032.0,1.0,4032.0,,,,,1.0,,,,,1,MONTHLY,1468,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
64,28,1,53.2931506849315,M,28,22,OWNER,2099466.500000002,6772.472580645167,310.0,6352.0,,174.95263157894738,,,14.600000000000017,,11801.550335570471,52.0,,57.0,,,52.0,,149.0,9047.485593220335,,5374.287499999996,118.0,,192.0,464209.0999999999,7033.471212121211,66.0,1347674.2999999998,6606.24656862745,204.0,1.0240704790226296,1.0346193893961204,6352.0,6352.0,1.0,6352.0,,,,,1.0,,,,,1,MONTHLY,446,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
65,58,1,71.72602739726027,F,58,49,OWNER,183161.80000000005,1969.481720430108,93.0,3102.0,,57.24761904761905,,4654.0,14.599999999999996,,1808.421052631579,16.0,,21.0,,21.0,16.0,,19.0,2307.8186046511632,,1678.5120000000004,43.0,,50.0,117405.9,1956.765,60.0,183161.80000000005,1969.481720430108,93.0,1.7854808465856298,,3102.0,3102.0,1.0,3102.0,,,,,1.0,,,,,1,MONTHLY,1556,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
66,59,1,41.895890410958906,M,59,50,OWNER,1916904.2000000016,5084.6265251989425,377.0,269.0,,164.04642857142858,,,14.600000000000017,,8644.995433789954,51.0,,56.0,,,51.0,,219.0,8559.970940170939,,3520.721538461535,117.0,,260.0,385348.9,4757.393827160493,81.0,1234727.1999999995,4861.130708661416,254.0,0.9301644490060356,0.9585676937454608,7293.0,3646.5,2.0,269.0,,,,7024.0,1.0,,,,1.0,1,MONTHLY,490,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
67,66,1,47.175342465753424,F,66,57,OWNER,1955860.5000000012,7670.041176470594,255.0,4107.0,,168.76046511627908,,,14.60000000000001,,13243.525925925926,39.0,,43.0,,,38.0,,135.0,11602.674712643679,,5633.498809523806,87.0,,168.0,532773.1,7298.261643835614,73.0,1660899.4000000008,7481.528828828834,222.0,0.958317901681476,1.8848115904097176,4107.0,4107.0,1.0,4107.0,,,,,1.0,,,,,1,MONTHLY,870,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
68,77,1,42.8986301369863,F,77,66,OWNER,5879317.099999998,18605.433860759487,316.0,,,261.72295081967206,,,100.0,,29435.93969849246,,,61.0,,,56.0,,199.0,24307.19593495934,13809.428571428569,15062.569832402234,123.0,14.0,179.0,1115601.8,18593.36333333333,60.0,3464633.8999999994,17858.937628865977,194.0,0.9533245988113029,1.0126706891186452,4471.3,4471.3,1.0,,,4471.3,,,,,1.0,,,48,TRANSACTION,336,,,,,,,10.0,classic,1436.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
69,83,1,20.032876712328772,F,83,71,OWNER,2695794.5000000033,5435.069556451618,496.0,968.0,1011.0,225.97758620689652,,,14.600000000000017,,9266.244604316547,53.0,54.0,58.0,,,53.0,,278.0,11717.65,,3473.8407407407417,118.0,,378.0,564243.4999999999,5224.47685185185,108.0,1691848.500000001,5205.687692307694,325.0,1.011256485199372,0.9866423066476536,4359.0,1089.75,4.0,968.0,1011.0,,,1190.0,1.0,1.0,,,2.0,1,MONTHLY,428,,,,,,,12.0,junior,1349.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
70,84,1,19.673972602739727,M,84,71,DISPONENT,2695794.5000000033,5435.069556451618,496.0,968.0,1011.0,225.97758620689652,,,14.600000000000017,,9266.244604316547,53.0,54.0,58.0,,,53.0,,278.0,11717.65,,3473.8407407407417,118.0,,378.0,564243.4999999999,5224.47685185185,108.0,1691848.500000001,5205.687692307694,325.0,1.011256485199372,0.9866423066476536,4359.0,1089.75,4.0,968.0,1011.0,,,1190.0,1.0,1.0,,,2.0,1,MONTHLY,428,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
71,85,1,37.372602739726034,M,85,72,OWNER,3287344.4999999995,13584.068181818178,242.0,7109.0,,191.43548387096774,,,30.0,,19963.694805194806,29.0,,31.0,,,28.0,,154.0,17987.39673913044,11593.0,10816.021897810218,92.0,13.0,137.0,1012856.2,12057.811904761907,84.0,3287344.4999999995,13584.068181818178,242.0,0.6659810843724518,,12318.0,4106.0,3.0,7109.0,,2923.0,,2286.0,1.0,,1.0,,1.0,1,WEEKLY,1266,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
72,86,1,29.471232876712328,F,86,72,DISPONENT,3287344.4999999995,13584.068181818178,242.0,7109.0,,191.43548387096774,,,30.0,,19963.694805194806,29.0,,31.0,,,28.0,,154.0,17987.39673913044,11593.0,10816.021897810218,92.0,13.0,137.0,1012856.2,12057.811904761907,84.0,3287344.4999999995,13584.068181818178,242.0,0.6659810843724518,,12318.0,4106.0,3.0,7109.0,,2923.0,,2286.0,1.0,,1.0,,1.0,1,WEEKLY,1266,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
73,89,1,47.69315068493151,F,89,75,OWNER,1085885.4999999995,5050.630232558137,215.0,3369.0,,101.6375,,,14.60000000000001,,9231.009615384615,36.0,,40.0,,,35.0,,104.0,6775.493902439023,,3987.180451127817,82.0,,133.0,331063.6,5093.286153846154,65.0,995797.5999999995,4929.691089108908,202.0,0.9895622730571538,3.7136574390123434,3369.0,3369.0,1.0,3369.0,,,,,1.0,,,,,1,MONTHLY,954,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
74,107,1,26.542465753424654,M,107,90,OWNER,2839833.8000000017,6214.07833698031,457.0,2774.0,4372.0,153.3222222222222,,,14.600000000000017,,9690.17578125,49.0,49.0,54.0,,,49.0,,256.0,13018.003636363635,,4057.214409221904,110.0,,347.0,630087.2999999999,6177.326470588235,102.0,1936572.2000000014,6032.9352024922155,321.0,0.965017007216868,0.997602589344074,9882.0,2470.5,4.0,2774.0,4372.0,,,1368.0,1.0,1.0,,,2.0,1,MONTHLY,558,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
75,112,1,63.97808219178082,M,112,95,OWNER,2284009.900000002,10525.391244239641,217.0,,,206.82,,,14.600000000000012,,17228.174242424244,,,45.0,,,40.0,,132.0,12850.281521739129,,8814.271999999995,92.0,,125.0,602037.7999999998,9869.47213114754,61.0,1849489.500000001,10162.030219780228,182.0,0.9401997127417328,1.4736470370551074,,,,,,,,,,,,,,1,MONTHLY,818,,,,,,,14.0,classic,1142.0,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
76,113,1,58.419178082191785,F,113,95,DISPONENT,2284009.900000002,10525.391244239641,217.0,,,206.82,,,14.600000000000012,,17228.174242424244,,,45.0,,,40.0,,132.0,12850.281521739129,,8814.271999999995,92.0,,125.0,602037.7999999998,9869.47213114754,61.0,1849489.500000001,10162.030219780228,182.0,0.9401997127417328,1.4736470370551074,,,,,,,,,,,,,,1,MONTHLY,818,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
77,120,1,22.660273972602734,M,120,99,OWNER,2513972.1000000034,10136.984274193559,248.0,4503.0,,176.04146341463414,,,14.600000000000007,,16752.921985815603,32.0,,41.0,,,34.0,,141.0,13528.383870967737,14045.142857142857,7821.056756756757,93.0,7.0,148.0,418888.8999999999,6649.030158730157,63.0,2364573.9000000027,10192.128879310354,232.0,0.3619349282681951,7.746811541236773,9185.0,4592.5,2.0,4503.0,,,,4682.0,1.0,,,,1.0,1,MONTHLY,907,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
78,183,1,20.802739726027397,F,183,152,OWNER,401486.59999999974,2048.4010204081624,196.0,426.0,,82.66875,,,14.600000000000007,,3546.0458715596333,28.0,,32.0,,,27.0,,109.0,2763.952631578947,,1595.2183333333344,76.0,,120.0,141096.2,1906.7054054054056,74.0,401486.59999999974,2048.4010204081624,196.0,0.9311442824155496,,3419.0,1709.5,2.0,426.0,,,,2993.0,1.0,,,,1.0,1,MONTHLY,1197,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
79,184,1,26.591780821917812,M,184,152,DISPONENT,401486.59999999974,2048.4010204081624,196.0,426.0,,82.66875,,,14.600000000000007,,3546.0458715596333,28.0,,32.0,,,27.0,,109.0,2763.952631578947,,1595.2183333333344,76.0,,120.0,141096.2,1906.7054054054056,74.0,401486.59999999974,2048.4010204081624,196.0,0.9311442824155496,,3419.0,1709.5,2.0,426.0,,,,2993.0,1.0,,,,1.0,1,MONTHLY,1197,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
80,193,1,36.6958904109589,M,193,160,OWNER,1847752.500000001,4228.266590389018,437.0,2374.0,,218.11875,,,14.600000000000017,,6638.6882352941175,59.0,,64.0,,,59.0,,255.0,6239.1125,,3155.815438596488,152.0,,285.0,419110.7,4762.6215909090915,88.0,1130782.0999999994,4399.930350194551,257.0,1.0837404043843952,1.2008982373419677,7926.0,3963.0,2.0,2374.0,,,,5552.0,1.0,,,,1.0,23,MONTHLY,246,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
81,216,1,38.947945205479456,M,216,177,OWNER,588663.1999999997,9977.342372881352,59.0,,,166.14666666666668,,,14.599999999999998,,17236.029411764706,,,15.0,,,10.0,,34.0,10172.412500000002,,9746.14814814815,32.0,,27.0,491720.8999999999,10035.120408163264,49.0,588663.1999999997,9977.342372881352,59.0,5.0723048658841385,,,,,,,,,,,,,,,1,MONTHLY,1729,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
82,218,1,18.953424657534246,F,218,179,OWNER,1242390.3,10440.25462184874,119.0,7615.0,378.0,212.45,,,30.0,,16208.239436619719,11.0,12.0,14.0,,,11.0,,71.0,16929.45526315789,14785.2,6909.8026315789475,38.0,5.0,76.0,1024127.2,9482.659259259259,108.0,1242390.3,10440.25462184874,119.0,4.692168305132659,,13667.0,3416.75,4.0,7615.0,378.0,,,2837.0,1.0,1.0,,,2.0,1,WEEKLY,1725,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
83,226,1,56.58356164383562,M,226,186,OWNER,5133105.8,12428.827602905569,413.0,6862.0,,249.4123076923077,,,30.0,,20479.417391304352,59.0,,65.0,,,59.0,,230.0,15138.208139534883,12247.0625,10226.928229665073,172.0,32.0,209.0,1210374.6,13754.256818181819,88.0,2783206.1,11843.430212765958,235.0,2.1511422406898593,0.805911655458609,6862.0,6862.0,1.0,6862.0,,,,,1.0,,,,,1,WEEKLY,209,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
84,239,1,24.326027397260276,F,239,197,OWNER,3280579.200000004,8771.602139037443,374.0,9454.0,,159.40285714285716,,,14.600000000000017,,15286.173410404625,66.0,,70.0,,,65.0,,173.0,11571.709722222222,,7018.491304347832,144.0,,230.0,570831.6,8782.024615384613,65.0,1696262.9000000008,8698.784102564108,195.0,1.0494285086071171,0.956563929439972,9454.0,9454.0,1.0,9454.0,,,,,1.0,,,,,1,MONTHLY,55,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
85,247,1,41.67945205479453,M,247,205,OWNER,222059.10000000003,3127.5929577464794,71.0,4297.0,,146.94,,,14.599999999999998,,4909.416666666667,10.0,,15.0,,,10.0,,36.0,3612.516216216216,,2599.882352941177,37.0,,34.0,184255.10000000006,2971.856451612904,62.0,222059.10000000003,3127.5929577464794,71.0,4.873957782245267,,4297.0,4297.0,1.0,4297.0,,,,,1.0,,,,,1,MONTHLY,1741,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
86,275,1,80.1917808219178,F,275,229,OWNER,189471.30000000005,2128.8910112359554,89.0,2505.0,,73.36315789473683,,5492.0,14.599999999999996,,2088.6363636363635,15.0,,19.0,,19.0,14.0,,22.0,2739.5358974358983,,1652.5880000000002,39.0,,50.0,138513.60000000006,2098.69090909091,66.0,189471.30000000005,2128.8910112359554,89.0,2.718207454418077,,2505.0,2505.0,1.0,2505.0,,,,,1.0,,,,,1,MONTHLY,1618,,,,,,,,,,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.0,12541,0.29,0.43,167,85677,99107
