;account_id;sum_order_amount_by_account_id;mean_order_amount_by_account_id;total_nbr_orders;mean_order_amount_of Household;mean_order_amount_of Insurance payment;mean_order_amount_of Leasing;mean_order_amount_of Loan payment;mean_order_amount_of Unknown_Order_Type;nbr_orders Household;nbr_orders Insurance payment;nbr_orders Leasing;nbr_orders Loan payment;nbr_orders Unknown_Order_Type
367;453;7012.0;7012.0;1;7012.0;;;;;1.0;;;;
368;454;5687.0;5687.0;1;5687.0;;;;;1.0;;;;
369;455;8339.0;8339.0;1;8339.0;;;;;1.0;;;;
370;456;4783.1;4783.1;1;;;4783.1;;;;;1.0;;
371;458;10617.0;5308.5;2;9586.0;;1031.0;;;1.0;;1.0;;
372;460;3554.0;3554.0;1;3554.0;;;;;1.0;;;;
373;461;1530.0;1530.0;1;1530.0;;;;;1.0;;;;
374;462;8325.0;8325.0;1;8325.0;;;;;1.0;;;;
375;463;6385.0;6385.0;1;6385.0;;;;;1.0;;;;
376;464;3509.0;3509.0;1;3509.0;;;;;1.0;;;;
377;465;12404.5;6202.25;2;11126.0;;1278.5;;;1.0;;1.0;;
378;467;6832.0;3416.0;2;3937.0;;;;2895.0;1.0;;;;1.0
379;468;4234.0;2117.0;2;3735.0;;;;499.0;1.0;;;;1.0
380;469;2672.0;2672.0;1;2672.0;;;;;1.0;;;;
381;470;5276.0;1758.6666666666667;3;3568.0;1078.0;;;630.0;1.0;1.0;;;1.0
382;471;6081.0;1520.25;4;4695.0;253.0;;;566.5;1.0;1.0;;;2.0
383;472;8200.2;8200.2;1;;;;8200.2;;;;;1.0;
384;473;7285.0;1821.25;4;4237.0;75.0;;;1486.5;1.0;1.0;;;2.0
385;474;2300.0;1150.0;2;694.0;;;;1606.0;1.0;;;;1.0
386;475;2760.0;2760.0;1;2760.0;;;;;1.0;;;;
387;477;3377.0;1125.6666666666667;3;2660.0;463.0;;;254.0;1.0;1.0;;;1.0
388;478;8137.0;8137.0;1;8137.0;;;;;1.0;;;;
389;479;2064.0;2064.0;1;2064.0;;;;;1.0;;;;
390;480;5514.0;2757.0;2;4687.0;;827.0;;;1.0;;1.0;;
391;481;1889.0;944.5;2;944.5;;;;;2.0;;;;
392;483;1940.0;1940.0;1;1940.0;;;;;1.0;;;;
393;484;5167.0;1291.75;4;1652.0;108.0;;;1703.5;1.0;1.0;;;2.0
394;485;15213.6;3803.4;4;7421.0;3572.0;2629.6;;1591.0;1.0;1.0;1.0;;1.0
395;487;10684.0;10684.0;1;10684.0;;;;;1.0;;;;
396;489;5608.0;5608.0;1;5608.0;;;;;1.0;;;;
397;490;2042.0;2042.0;1;2042.0;;;;;1.0;;;;
398;491;9090.0;9090.0;1;9090.0;;;;;1.0;;;;
399;494;11564.6;3854.866666666667;3;8728.0;;2629.6;;207.0;1.0;;1.0;;1.0
400;496;3602.0;3602.0;1;3602.0;;;;;1.0;;;;
401;497;3405.0;3405.0;1;3405.0;;;;;1.0;;;;
402;500;6435.6;2145.2000000000003;3;3267.0;;2629.6;;539.0;1.0;;1.0;;1.0
403;501;4382.7;4382.7;1;;;;4382.7;;;;;1.0;
404;502;2498.0;2498.0;1;2498.0;;;;;1.0;;;;
405;503;8921.0;4460.5;2;7175.0;;1746.0;;;1.0;;1.0;;
406;504;2308.0;2308.0;1;2308.0;;;;;1.0;;;;
407;505;2221.0;1110.5;2;18.0;;;;2203.0;1.0;;;;1.0
408;506;4120.0;1030.0;4;3011.0;278.0;;;415.5;1.0;1.0;;;2.0
409;508;2480.0;2480.0;1;2480.0;;;;;1.0;;;;
410;509;6261.0;6261.0;1;;;;6261.0;;;;;1.0;
411;510;4804.0;1601.3333333333333;3;2442.0;1043.0;;;1319.0;1.0;1.0;;;1.0
412;511;2629.6;2629.6;1;;;2629.6;;;;;1.0;;
413;512;9449.0;9449.0;1;9449.0;;;;;1.0;;;;
414;513;7908.0;7908.0;1;7908.0;;;;;1.0;;;;
415;514;5760.0;5760.0;1;5760.0;;;;;1.0;;;;
416;515;2750.0;2750.0;1;2750.0;;;;;1.0;;;;
417;516;3736.0;3736.0;1;3736.0;;;;;1.0;;;;
418;517;9255.0;9255.0;1;9255.0;;;;;1.0;;;;
419;518;3353.0;1676.5;2;1676.5;;;;;2.0;;;;
420;519;3245.0;3245.0;1;3245.0;;;;;1.0;;;;
421;520;2332.0;2332.0;1;2332.0;;;;;1.0;;;;
422;521;4234.0;4234.0;1;4234.0;;;;;1.0;;;;
423;522;5007.0;2503.5;2;77.0;;;;4930.0;1.0;;;;1.0
424;524;5768.0;5768.0;1;5768.0;;;;;1.0;;;;
425;525;10836.7;5418.35;2;6454.0;;;4382.7;;1.0;;;1.0;
426;526;5074.0;5074.0;1;5074.0;;;;;1.0;;;;
427;528;2916.0;2916.0;1;2916.0;;;;;1.0;;;;
428;529;3344.0;3344.0;1;3344.0;;;;;1.0;;;;
429;531;2144.0;2144.0;1;2144.0;;;;;1.0;;;;
430;533;4746.0;2373.0;2;1319.0;;;;3427.0;1.0;;;;1.0
431;534;3801.0;1267.0;3;1747.0;1341.0;;;713.0;1.0;1.0;;;1.0
432;535;7848.0;2616.0;3;7021.0;765.0;;;62.0;1.0;1.0;;;1.0
433;536;2569.0;1284.5;2;1284.5;;;;;2.0;;;;
434;537;1848.0;1848.0;1;1848.0;;;;;1.0;;;;
435;538;2692.0;2692.0;1;2692.0;;;;;1.0;;;;
436;541;8728.0;2909.3333333333335;3;3030.0;5626.0;;;72.0;1.0;1.0;;;1.0
437;542;2750.0;2750.0;1;2750.0;;;;;1.0;;;;
438;543;2388.0;796.0;3;647.0;655.0;;;1086.0;1.0;1.0;;;1.0
439;544;3798.2;3798.2;1;;;;3798.2;;;;;1.0;
440;545;3306.0;3306.0;1;3306.0;;;;;1.0;;;;
441;546;2940.0;2940.0;1;2940.0;;;;;1.0;;;;
442;547;2273.0;2273.0;1;2273.0;;;;;1.0;;;;
443;548;1813.0;906.5;2;906.5;;;;;2.0;;;;
444;549;4091.0;2045.5;2;1067.0;;;;3024.0;1.0;;;;1.0
445;550;1596.0;798.0;2;798.0;;;;;2.0;;;;
446;552;2097.0;2097.0;1;2097.0;;;;;1.0;;;;
447;555;7768.0;2589.3333333333335;3;7218.0;71.0;;;479.0;1.0;1.0;;;1.0
448;557;2050.0;2050.0;1;2050.0;;;;;1.0;;;;
449;558;5557.0;2778.5;2;4081.0;;;;1476.0;1.0;;;;1.0
450;559;2175.0;2175.0;1;2175.0;;;;;1.0;;;;
451;560;5683.0;5683.0;1;5683.0;;;;;1.0;;;;
452;561;1651.0;825.5;2;825.5;;;;;2.0;;;;
453;563;6245.0;6245.0;1;6245.0;;;;;1.0;;;;
454;564;9008.0;4504.0;2;295.0;;;;8713.0;1.0;;;;1.0
455;565;3509.0;3509.0;1;3509.0;;;;;1.0;;;;
456;568;1408.0;1408.0;1;;;1408.0;;;;;1.0;;
457;569;2074.0;2074.0;1;2074.0;;;;;1.0;;;;
458;570;6273.0;6273.0;1;6273.0;;;;;1.0;;;;
459;571;3255.0;3255.0;1;3255.0;;;;;1.0;;;;
460;572;8094.0;2023.5;4;5372.0;349.0;1413.0;;960.0;1.0;1.0;1.0;;1.0
461;573;2249.0;2249.0;1;;;2249.0;;;;;1.0;;
462;575;6085.0;3042.5;2;756.0;;;;5329.0;1.0;;;;1.0
463;576;3662.0;3662.0;1;3662.0;;;;;1.0;;;;
464;577;5120.0;5120.0;1;5120.0;;;;;1.0;;;;
465;578;6159.0;1539.75;4;5484.0;17.0;;;329.0;1.0;1.0;;;2.0
466;579;3836.0;1918.0;2;2771.0;;;;1065.0;1.0;;;;1.0
467;580;5286.0;2643.0;2;3571.0;;;;1715.0;1.0;;;;1.0
468;581;1502.0;1502.0;1;1502.0;;;;;1.0;;;;
469;582;2812.0;2812.0;1;2812.0;;;;;1.0;;;;
470;584;2302.0;2302.0;1;2302.0;;;;;1.0;;;;
471;588;5089.0;1696.3333333333333;3;3141.0;511.0;;;1437.0;1.0;1.0;;;1.0
472;589;5746.0;5746.0;1;5746.0;;;;;1.0;;;;
473;591;2788.0;2788.0;1;2788.0;;;;;1.0;;;;
474;592;1608.0;804.0;2;804.0;;;;;2.0;;;;
475;594;2054.0;2054.0;1;2054.0;;;;;1.0;;;;
476;595;4702.0;4702.0;1;4702.0;;;;;1.0;;;;
477;597;6135.0;6135.0;1;6135.0;;;;;1.0;;;;
478;598;7781.0;7781.0;1;7781.0;;;;;1.0;;;;
479;599;4085.0;2042.5;2;3118.0;;;;967.0;1.0;;;;1.0
480;600;5952.0;5952.0;1;5952.0;;;;;1.0;;;;
481;601;2230.0;2230.0;1;2230.0;;;;;1.0;;;;
482;602;3191.0;3191.0;1;3191.0;;;;;1.0;;;;
483;603;4361.0;4361.0;1;4361.0;;;;;1.0;;;;
484;605;6876.0;6876.0;1;6876.0;;;;;1.0;;;;
485;606;8211.0;4105.5;2;7140.0;;;;1071.0;1.0;;;;1.0
486;607;2082.0;2082.0;1;2082.0;;;;;1.0;;;;
487;608;2895.0;2895.0;1;2895.0;;;;;1.0;;;;
488;609;1970.0;656.6666666666666;3;1171.0;67.0;;;732.0;1.0;1.0;;;1.0
489;611;2284.0;2284.0;1;2284.0;;;;;1.0;;;;
490;612;1936.0;1936.0;1;1936.0;;;;;1.0;;;;
491;614;1664.0;1664.0;1;1664.0;;;;;1.0;;;;
492;615;2096.0;1048.0;2;309.0;;;;1787.0;1.0;;;;1.0
493;616;1869.0;1869.0;1;1869.0;;;;;1.0;;;;
494;617;15687.2;7843.6;2;13080.0;;2607.2;;;1.0;;1.0;;
495;618;3782.0;1891.0;2;747.0;;;;3035.0;1.0;;;;1.0
496;619;8267.0;4133.5;2;1729.0;;;;6538.0;1.0;;;;1.0
497;621;3409.0;1704.5;2;366.0;;;;3043.0;1.0;;;;1.0
498;622;9428.0;2357.0;4;6255.0;2568.0;;;302.5;1.0;1.0;;;2.0
499;623;2072.0;1036.0;2;419.0;;;;1653.0;1.0;;;;1.0
500;625;14064.2;7032.1;2;11457.0;;2607.2;;;1.0;;1.0;;
501;626;3639.0;3639.0;1;3639.0;;;;;1.0;;;;
502;627;8782.0;4391.0;2;8228.0;;554.0;;;1.0;;1.0;;
503;628;3028.0;3028.0;1;3028.0;;;;;1.0;;;;
504;629;2707.0;1353.5;2;1353.5;;;;;2.0;;;;
505;630;2361.0;2361.0;1;2361.0;;;;;1.0;;;;
506;631;2394.0;2394.0;1;2394.0;;;;;1.0;;;;
507;632;2133.0;711.0;3;842.0;1092.0;;;199.0;1.0;1.0;;;1.0
508;633;3177.0;3177.0;1;3177.0;;;;;1.0;;;;
509;635;8097.0;2024.25;4;1683.0;2160.0;;;2127.0;1.0;1.0;;;2.0
510;636;3056.0;3056.0;1;3056.0;;;;;1.0;;;;
511;637;1934.0;1934.0;1;1934.0;;;;;1.0;;;;
512;638;8028.0;2676.0;3;2487.0;873.0;;;4668.0;1.0;1.0;;;1.0
513;639;2046.0;2046.0;1;2046.0;;;;;1.0;;;;
514;640;2891.0;2891.0;1;2891.0;;;;;1.0;;;;
515;641;3330.0;3330.0;1;3330.0;;;;;1.0;;;;
516;644;1972.0;986.0;2;946.0;;;;1026.0;1.0;;;;1.0
517;645;13466.0;13466.0;1;13466.0;;;;;1.0;;;;
518;646;4876.0;4876.0;1;4876.0;;;;;1.0;;;;
519;647;6465.0;6465.0;1;6465.0;;;;;1.0;;;;
520;648;9240.0;9240.0;1;9240.0;;;;;1.0;;;;
521;649;3430.1;3430.1;1;;;3430.1;;;;;1.0;;
522;650;1697.0;1697.0;1;1697.0;;;;;1.0;;;;
523;651;6714.0;3357.0;2;2652.0;;;;4062.0;1.0;;;;1.0
524;652;7591.0;7591.0;1;7591.0;;;;;1.0;;;;
525;653;5397.0;5397.0;1;5397.0;;;;;1.0;;;;
526;654;2885.0;2885.0;1;2885.0;;;;;1.0;;;;
527;655;4469.0;1117.25;4;1899.0;193.0;;;1188.5;1.0;1.0;;;2.0
528;656;5477.0;5477.0;1;5477.0;;;;;1.0;;;;
529;657;2928.0;1464.0;2;1066.0;;;;1862.0;1.0;;;;1.0
530;658;2703.0;2703.0;1;2703.0;;;;;1.0;;;;
531;659;1940.0;970.0;2;1833.0;;;;107.0;1.0;;;;1.0
532;660;6572.0;3286.0;2;1234.0;;;;5338.0;1.0;;;;1.0
533;662;3330.0;3330.0;1;3330.0;;;;;1.0;;;;
534;664;2997.0;2997.0;1;2997.0;;;;;1.0;;;;
535;665;4149.0;4149.0;1;4149.0;;;;;1.0;;;;
536;666;8218.0;2054.5;4;3936.0;955.0;;1045.0;2282.0;1.0;1.0;;1.0;1.0
537;669;1947.0;1947.0;1;1947.0;;;;;1.0;;;;
538;673;4586.0;4586.0;1;4586.0;;;;;1.0;;;;
539;674;2058.0;2058.0;1;2058.0;;;;;1.0;;;;
540;675;8062.0;4031.0;2;6358.0;;;1704.0;;1.0;;;1.0;
541;676;3017.0;3017.0;1;3017.0;;;;;1.0;;;;
542;678;5088.0;1696.0;3;1192.0;1967.0;;;1929.0;1.0;1.0;;;1.0
543;679;4780.0;1593.3333333333333;3;4049.0;281.0;;;450.0;1.0;1.0;;;1.0
544;680;4853.0;4853.0;1;4853.0;;;;;1.0;;;;
545;682;2014.0;1007.0;2;1477.0;;;;537.0;1.0;;;;1.0
546;683;8578.0;8578.0;1;8578.0;;;;;1.0;;;;
547;684;1936.0;1936.0;1;1936.0;;;;;1.0;;;;
548;685;3847.2;3847.2;1;;;3847.2;;;;;1.0;;
549;686;6070.0;2023.3333333333333;3;2212.0;983.0;;;2875.0;1.0;1.0;;;1.0
550;687;5442.0;2721.0;2;1444.0;;;;3998.0;1.0;;;;1.0
551;688;2509.0;2509.0;1;2509.0;;;;;1.0;;;;
552;689;10257.2;2051.44;5;4989.0;17.0;3847.2;;702.0;1.0;1.0;1.0;;2.0
553;690;8901.0;4450.5;2;7152.0;;1749.0;;;1.0;;1.0;;
554;691;3342.0;3342.0;1;3342.0;;;;;1.0;;;;
555;692;4503.0;2251.5;2;4366.0;;;;137.0;1.0;;;;1.0
556;693;6329.0;6329.0;1;6329.0;;;;;1.0;;;;
557;694;3096.0;3096.0;1;3096.0;;;;;1.0;;;;
558;695;9516.0;9516.0;1;9516.0;;;;;1.0;;;;
559;696;1579.0;789.5;2;789.5;;;;;2.0;;;;
560;697;6372.0;6372.0;1;6372.0;;;;;1.0;;;;
561;698;6177.0;6177.0;1;6177.0;;;;;1.0;;;;
562;700;2762.0;1381.0;2;1116.0;;;;1646.0;1.0;;;;1.0
563;702;2813.0;2813.0;1;2813.0;;;;;1.0;;;;
564;703;2306.0;2306.0;1;2306.0;;;;;1.0;;;;
565;704;3338.0;1669.0;2;2141.0;;;;1197.0;1.0;;;;1.0
566;705;4161.0;4161.0;1;4161.0;;;;;1.0;;;;
567;710;3200.0;3200.0;1;3200.0;;;;;1.0;;;;
568;711;3243.0;3243.0;1;3243.0;;;;;1.0;;;;
569;712;3847.2;3847.2;1;;;3847.2;;;;;1.0;;
570;713;3581.0;3581.0;1;3581.0;;;;;1.0;;;;
571;714;3782.0;3782.0;1;3782.0;;;;;1.0;;;;
572;715;6063.0;2021.0;3;2877.0;1378.0;;;1808.0;1.0;1.0;;;1.0
573;717;6561.0;6561.0;1;6561.0;;;;;1.0;;;;
574;718;20301.0;5075.25;4;726.0;6041.0;;6412.0;7122.0;1.0;1.0;;1.0;1.0
575;719;1991.0;1991.0;1;1991.0;;;;;1.0;;;;
576;720;3916.0;3916.0;1;3916.0;;;;;1.0;;;;
577;721;2194.0;2194.0;1;2194.0;;;;;1.0;;;;
578;725;2612.0;2612.0;1;2612.0;;;;;1.0;;;;
579;726;3198.0;3198.0;1;3198.0;;;;;1.0;;;;
580;728;7125.0;2375.0;3;1143.0;;1863.0;;4119.0;1.0;;1.0;;1.0
581;729;2053.0;684.3333333333334;3;1872.0;67.0;;;114.0;1.0;1.0;;;1.0
582;731;2706.0;2706.0;1;2706.0;;;;;1.0;;;;
583;732;5129.0;5129.0;1;5129.0;;;;;1.0;;;;
584;734;2228.0;2228.0;1;2228.0;;;;;1.0;;;;
585;735;3576.0;1788.0;2;1788.0;;;;;2.0;;;;
586;736;2119.0;2119.0;1;2119.0;;;;;1.0;;;;
587;737;2817.0;2817.0;1;2817.0;;;;;1.0;;;;
588;738;4723.0;1574.3333333333333;3;970.0;3671.0;;;82.0;1.0;1.0;;;1.0
589;739;5504.0;5504.0;1;5504.0;;;;;1.0;;;;
590;742;2048.0;2048.0;1;2048.0;;;;;1.0;;;;
591;743;2691.0;2691.0;1;2691.0;;;;;1.0;;;;
592;744;2165.0;2165.0;1;2165.0;;;;;1.0;;;;
593;745;1965.0;1965.0;1;1965.0;;;;;1.0;;;;
594;746;3452.0;3452.0;1;3452.0;;;;;1.0;;;;
595;747;2672.0;2672.0;1;2672.0;;;;;1.0;;;;
596;748;6492.0;6492.0;1;6492.0;;;;;1.0;;;;
597;749;5268.0;1317.0;4;4965.0;51.0;;;126.0;1.0;1.0;;;2.0
598;750;6615.0;6615.0;1;6615.0;;;;;1.0;;;;
599;751;2363.0;2363.0;1;2363.0;;;;;1.0;;;;
600;752;5707.0;2853.5;2;139.0;;;;5568.0;1.0;;;;1.0
601;753;1602.0;1602.0;1;1602.0;;;;;1.0;;;;
602;754;3083.0;1541.5;2;1541.5;;;;;2.0;;;;
603;755;5332.0;2666.0;2;3889.0;;;;1443.0;1.0;;;;1.0
604;757;3099.0;1549.5;2;810.0;;;;2289.0;1.0;;;;1.0
605;759;1952.0;1952.0;1;1952.0;;;;;1.0;;;;
606;760;5206.0;1735.3333333333333;3;3403.0;909.0;;;894.0;1.0;1.0;;;1.0
607;762;3895.0;3895.0;1;3895.0;;;;;1.0;;;;
608;763;7417.0;7417.0;1;7417.0;;;;;1.0;;;;
609;764;2360.0;2360.0;1;2360.0;;;;;1.0;;;;
610;766;7032.0;7032.0;1;7032.0;;;;;1.0;;;;
611;767;4199.0;1049.75;4;3564.0;109.0;;;263.0;1.0;1.0;;;2.0
612;768;2814.0;2814.0;1;2814.0;;;;;1.0;;;;
613;771;5030.0;2515.0;2;214.0;;;;4816.0;1.0;;;;1.0
614;772;5165.0;1721.6666666666667;3;4225.0;280.0;;;660.0;1.0;1.0;;;1.0
615;775;3607.0;1803.5;2;1168.0;;;;2439.0;1.0;;;;1.0
616;776;3483.0;1161.0;3;2277.0;170.0;;;1036.0;1.0;1.0;;;1.0
617;777;6412.0;6412.0;1;;;;6412.0;;;;;1.0;
618;780;6220.0;6220.0;1;6220.0;;;;;1.0;;;;
619;781;2054.0;2054.0;1;2054.0;;;;;1.0;;;;
620;782;5566.0;2783.0;2;3094.0;;;;2472.0;1.0;;;;1.0
621;783;3242.0;3242.0;1;3242.0;;;;;1.0;;;;
622;784;3510.0;877.5;4;1485.0;109.0;;;958.0;1.0;1.0;;;2.0
623;785;11730.8;5865.4;2;7395.0;;;4335.8;;1.0;;;1.0;
624;786;5318.0;2659.0;2;4953.0;;;;365.0;1.0;;;;1.0
625;787;4517.0;2258.5;2;4395.0;;;;122.0;1.0;;;;1.0
626;788;3096.0;3096.0;1;3096.0;;;;;1.0;;;;
627;789;5316.0;1772.0;3;2153.0;;;1522.0;1641.0;1.0;;;1.0;1.0
628;790;4335.8;4335.8;1;;;;4335.8;;;;;1.0;
629;791;3054.0;3054.0;1;3054.0;;;;;1.0;;;;
630;792;2399.0;799.6666666666666;3;485.0;588.0;;;1326.0;1.0;1.0;;;1.0
631;793;2267.0;755.6666666666666;3;1212.0;851.0;;;204.0;1.0;1.0;;;1.0
632;794;2014.0;1007.0;2;1107.0;;;;907.0;1.0;;;;1.0
633;795;2976.0;2976.0;1;2976.0;;;;;1.0;;;;
634;798;2182.0;2182.0;1;2182.0;;;;;1.0;;;;
635;800;2502.0;1251.0;2;2203.0;;;;299.0;1.0;;;;1.0
636;801;3332.0;1666.0;2;2565.0;;;;767.0;1.0;;;;1.0
637;802;1876.0;1876.0;1;1876.0;;;;;1.0;;;;
638;804;3024.0;1512.0;2;2342.0;;;;682.0;1.0;;;;1.0
639;805;1424.4;1424.4;1;;;1424.4;;;;;1.0;;
640;806;2298.0;2298.0;1;2298.0;;;;;1.0;;;;
641;807;12579.0;12579.0;1;12579.0;;;;;1.0;;;;
642;808;4492.0;4492.0;1;;;;4492.0;;;;;1.0;
643;809;8298.0;8298.0;1;8298.0;;;;;1.0;;;;
644;810;2076.0;2076.0;1;2076.0;;;;;1.0;;;;
645;811;5171.7;5171.7;1;;;;5171.7;;;;;1.0;
646;812;9128.0;9128.0;1;9128.0;;;;;1.0;;;;
647;813;2025.7;2025.7;1;;;;2025.7;;;;;1.0;
648;814;2230.0;1115.0;2;1115.0;;;;;2.0;;;;
649;815;1949.0;1949.0;1;1949.0;;;;;1.0;;;;
650;816;6539.7;3269.85;2;4514.0;;;2025.7;;1.0;;;1.0;
651;817;13580.0;6790.0;2;4605.0;;;8975.0;;1.0;;;1.0;
652;820;5577.0;2788.5;2;210.0;;;;5367.0;1.0;;;;1.0
653;821;2087.0;1043.5;2;1436.0;;;;651.0;1.0;;;;1.0
654;822;1784.0;1784.0;1;1784.0;;;;;1.0;;;;
655;823;2189.0;729.6666666666666;3;62.0;612.0;;;1515.0;1.0;1.0;;;1.0
656;824;5406.0;5406.0;1;5406.0;;;;;1.0;;;;
657;825;13658.0;6829.0;2;9235.0;;;4423.0;;1.0;;;1.0;
658;826;5585.0;1861.6666666666667;3;4550.0;169.0;;;866.0;1.0;1.0;;;1.0
659;827;2260.0;2260.0;1;2260.0;;;;;1.0;;;;
660;828;8852.0;8852.0;1;8852.0;;;;;1.0;;;;
661;829;2120.0;2120.0;1;2120.0;;;;;1.0;;;;
662;831;2291.0;2291.0;1;2291.0;;;;;1.0;;;;
663;832;2135.0;2135.0;1;2135.0;;;;;1.0;;;;
664;833;3462.0;3462.0;1;3462.0;;;;;1.0;;;;
665;834;2473.0;2473.0;1;2473.0;;;;;1.0;;;;
666;836;3059.0;1529.5;2;125.0;;;;2934.0;1.0;;;;1.0
667;837;9250.0;9250.0;1;9250.0;;;;;1.0;;;;
668;839;4254.0;4254.0;1;4254.0;;;;;1.0;;;;
669;840;4606.0;4606.0;1;4606.0;;;;;1.0;;;;
670;841;2109.0;2109.0;1;2109.0;;;;;1.0;;;;
671;842;3278.0;3278.0;1;3278.0;;;;;1.0;;;;
672;843;1980.0;660.0;3;955.0;897.0;;;128.0;1.0;1.0;;;1.0
673;844;14171.0;7085.5;2;1640.0;;;;12531.0;1.0;;;;1.0
674;845;9651.0;9651.0;1;9651.0;;;;;1.0;;;;
675;846;7795.5;7795.5;1;;;;7795.5;;;;;1.0;
676;848;6015.0;2005.0;3;3400.0;1025.0;;;1590.0;1.0;1.0;;;1.0
677;850;14811.0;14811.0;1;14811.0;;;;;1.0;;;;
678;851;6225.0;2075.0;3;3254.0;;2090.0;;881.0;1.0;;1.0;;1.0
679;852;2082.0;1041.0;2;69.0;;;;2013.0;1.0;;;;1.0
680;853;6051.0;3025.5;2;4673.0;;;;1378.0;1.0;;;;1.0
681;854;6147.0;1536.75;4;382.0;2843.0;;1817.0;1105.0;1.0;1.0;;1.0;1.0
682;855;6608.0;6608.0;1;6608.0;;;;;1.0;;;;
683;856;5737.0;1434.25;4;3625.0;137.0;;;987.5;1.0;1.0;;;2.0
684;857;3019.0;3019.0;1;3019.0;;;;;1.0;;;;
685;858;5456.0;5456.0;1;5456.0;;;;;1.0;;;;
686;859;3930.0;982.5;4;463.0;1657.0;;;905.0;1.0;1.0;;;2.0
687;860;8071.0;8071.0;1;8071.0;;;;;1.0;;;;
688;861;9583.0;4791.5;2;9105.0;;;;478.0;1.0;;;;1.0
689;862;3122.0;3122.0;1;3122.0;;;;;1.0;;;;
690;863;10520.3;5260.15;2;6087.0;;4433.3;;;1.0;;1.0;;
691;864;3699.0;3699.0;1;3699.0;;;;;1.0;;;;
692;865;2294.0;1147.0;2;409.0;;;;1885.0;1.0;;;;1.0
693;866;4851.0;1212.75;4;465.0;504.0;;;1941.0;1.0;1.0;;;2.0
694;867;12943.0;4314.333333333333;3;9718.0;405.0;;;2820.0;1.0;1.0;;;1.0
695;868;6358.0;3179.0;2;3239.0;;;;3119.0;1.0;;;;1.0
696;870;4562.0;4562.0;1;4562.0;;;;;1.0;;;;
697;871;5168.0;5168.0;1;5168.0;;;;;1.0;;;;
698;872;2762.0;2762.0;1;2762.0;;;;;1.0;;;;
699;873;7604.0;1901.0;4;878.0;2211.0;;2975.0;1540.0;1.0;1.0;;1.0;1.0
700;874;9720.3;3240.1;3;1053.0;;1642.3;;7025.0;1.0;;1.0;;1.0
701;875;3837.0;3837.0;1;3837.0;;;;;1.0;;;;
702;876;3796.0;3796.0;1;3796.0;;;;;1.0;;;;
703;877;3628.0;1814.0;2;2115.0;;;;1513.0;1.0;;;;1.0
704;878;3943.0;3943.0;1;3943.0;;;;;1.0;;;;
705;879;2094.0;2094.0;1;2094.0;;;;;1.0;;;;
706;880;6530.1;3265.05;2;4840.0;;1690.1;;;1.0;;1.0;;
707;882;3306.0;3306.0;1;3306.0;;;;;1.0;;;;
708;883;8406.0;2802.0;3;6195.0;455.0;;;1756.0;1.0;1.0;;;1.0
709;884;2259.0;2259.0;1;2259.0;;;;;1.0;;;;
710;885;3292.0;1646.0;2;872.0;;;;2420.0;1.0;;;;1.0
711;886;9034.0;9034.0;1;9034.0;;;;;1.0;;;;
712;887;3009.0;3009.0;1;3009.0;;;;;1.0;;;;
713;888;1592.0;1592.0;1;1592.0;;;;;1.0;;;;
714;889;3257.0;1628.5;2;1628.5;;;;;2.0;;;;
715;890;3136.0;3136.0;1;3136.0;;;;;1.0;;;;
716;891;1784.0;1784.0;1;1784.0;;;;;1.0;;;;
717;892;2915.0;1457.5;2;1457.5;;;;;2.0;;;;
718;894;2914.0;2914.0;1;2914.0;;;;;1.0;;;;
719;895;1977.0;988.5;2;523.0;;;;1454.0;1.0;;;;1.0
720;896;3220.0;3220.0;1;3220.0;;;;;1.0;;;;
721;897;9586.0;4793.0;2;2910.0;;;;6676.0;1.0;;;;1.0
722;898;4464.0;2232.0;2;2882.0;;;;1582.0;1.0;;;;1.0
723;899;1626.6;1626.6;1;;;1626.6;;;;;1.0;;
724;900;5950.0;5950.0;1;5950.0;;;;;1.0;;;;
725;901;1910.0;1910.0;1;1910.0;;;;;1.0;;;;
726;902;3855.0;1285.0;3;260.0;1726.0;;;1869.0;1.0;1.0;;;1.0
727;903;2580.0;2580.0;1;2580.0;;;;;1.0;;;;
728;905;6176.0;2058.6666666666665;3;6086.0;53.0;;;37.0;1.0;1.0;;;1.0
729;906;2240.0;2240.0;1;2240.0;;;;;1.0;;;;
730;907;2118.0;2118.0;1;2118.0;;;;;1.0;;;;
731;909;1950.0;1950.0;1;1950.0;;;;;1.0;;;;
732;910;1937.0;1937.0;1;1937.0;;;;;1.0;;;;
733;911;10568.0;5284.0;2;9600.0;;;;968.0;1.0;;;;1.0
734;912;2332.0;2332.0;1;2332.0;;;;;1.0;;;;
735;913;8984.0;2994.6666666666665;3;2128.0;4499.0;;;2357.0;1.0;1.0;;;1.0
736;914;2298.0;2298.0;1;2298.0;;;;;1.0;;;;
737;915;20740.0;10370.0;2;14291.0;;;6449.0;;1.0;;;1.0;
738;916;5299.0;5299.0;1;5299.0;;;;;1.0;;;;
739;917;4669.0;4669.0;1;4669.0;;;;;1.0;;;;
740;918;12115.0;6057.5;2;10076.0;;;;2039.0;1.0;;;;1.0
741;919;4850.0;4850.0;1;4850.0;;;;;1.0;;;;
742;920;2437.0;2437.0;1;2437.0;;;;;1.0;;;;
743;921;1776.0;888.0;2;888.0;;;;;2.0;;;;
