;account_id;alltime_sum_trans_amount_by_account_id;alltime_mean_trans_amount_by_account_id;alltime_total_nbr_trans;mean_trans_amount_of Household;mean_trans_amount_of Insurance payment;mean_trans_amount_of Interest credited;mean_trans_amount_of Loan payment;mean_trans_amount_of Old-age pension;mean_trans_amount_of Payment for statement;mean_trans_amount_of Sanction interest if negative balance;mean_trans_amount_of Unknown_Transaction_Type_x;nbr_trans Household;nbr_trans Insurance payment;nbr_trans Interest credited;nbr_trans Loan payment;nbr_trans Old-age pension;nbr_trans Payment for statement;nbr_trans Sanction interest if negative balance;nbr_trans Unknown_Transaction_Type_x;mean_trans_amount_of Credit;mean_trans_amount_of Unknown_Transaction_Type_y;mean_trans_amount_of Withdrawal;nbr_trans Credit;nbr_trans Unknown_Transaction_Type_y;nbr_trans Withdrawal;1yr_sum_trans_amount_by_account_id;1yr_mean_trans_amount_by_account_id;1yr_total_nbr_trans;3yr_sum_trans_amount_by_account_id;3yr_mean_trans_amount_by_account_id;3yr_total_nbr_trans;trans_ratio_98_97;trans_ratio_97_96
80;85;311173.70000000007;2881.2379629629636;108.0;3831.0;;116.38571428571429;;;14.599999999999996;;4506.833333333333;17.0;;21.0;;;16.0;;54.0;3362.835185185185;;2399.640740740742;54.0;;54.0;190300.30000000005;2798.5338235294125;68.0;311173.70000000007;2881.2379629629636;108.0;1.5743769927874953;
81;86;444893.79999999935;1085.106829268291;410.0;;;80.35428571428574;;;14.600000000000016;;1593.8909090909092;;;70.0;;;65.0;;275.0;1655.5659574468084;;786.0929368029748;141.0;;269.0;84745.4;1160.8958904109588;73.0;238783.3000000002;1075.6004504504513;222.0;1.0860896088583585;0.97132990834185
82;88;184674.30000000008;1319.1021428571435;140.0;2268.0;;72.04333333333332;;;14.600000000000005;;2087.7966101694915;26.0;;30.0;;;25.0;;59.0;1713.9557377049182;;1014.2151898734177;61.0;;79.0;83190.40000000001;1341.7806451612905;62.0;184674.30000000008;1319.1021428571435;140.0;1.1059053118826758;
83;89;159211.90000000008;2610.031147540985;61.0;;;113.92666666666668;;;14.599999999999998;;4371.027777777777;;;15.0;;;10.0;;36.0;2986.8454545454542;;2165.928571428571;33.0;;28.0;120498.10000000003;2362.7078431372556;51.0;159211.90000000008;2610.031147540985;61.0;3.1125360982388717;
84;90;2839833.8000000017;6214.07833698031;457.0;2774.0;4372.0;153.3222222222222;;;14.600000000000014;;9690.17578125;49.0;49.0;54.0;;;49.0;;256.0;13018.003636363637;;4057.2144092219037;110.0;;347.0;630087.2999999999;6177.326470588235;102.0;1936572.2000000014;6032.935202492216;321.0;0.9650170072168679;0.9976025893440741
85;91;537083.7999999998;6798.529113924048;79.0;15233.333333333334;;74.46249999999999;;;14.599999999999998;16.725;11992.243243243243;6.0;;24.0;;;8.0;4.0;37.0;6344.00238095238;7676.0;7293.8200000000015;42.0;2.0;35.0;452383.39999999997;9625.178723404255;47.0;537083.7999999998;6798.529113924048;79.0;6.373904356929198;
86;93;488768.0999999996;3417.9587412587384;143.0;;;113.21666666666664;;;14.600000000000005;;5574.620689655172;;;30.0;;;26.0;;87.0;3960.4318181818185;;2952.9818181818196;66.0;;77.0;194536.50000000003;3412.9210526315796;57.0;488768.0999999996;3417.9587412587384;143.0;0.969593375505639;
87;95;2284009.900000002;10525.39124423964;217.0;;;206.82000000000002;;;14.600000000000012;;17228.174242424244;;;45.0;;;40.0;;132.0;12850.281521739129;;8814.271999999995;92.0;;125.0;602037.7999999998;9869.472131147539;61.0;1849489.5000000012;10162.030219780227;182.0;0.9401997127417329;1.4736470370551074
88;96;6749838.999999993;10211.556732223891;661.0;908.0;46.0;289.25714285714287;;;14.600000000000016;;16875.250632911393;66.0;65.0;70.0;;;65.0;;395.0;23406.506849315076;14246.611111111111;5886.453027139883;146.0;36.0;479.0;1131068.4999999998;9585.326271186439;118.0;3532276.0000000023;9866.692737430174;358.0;0.9397967436644005;1.0562820509444903
89;97;1229256.3999999997;4486.337226277371;274.0;1436.0;3.0;170.00624999999997;8573.0;;14.600000000000007;;7259.684563758389;27.0;27.0;32.0;12.0;;27.0;;149.0;9565.973134328357;;2842.2038647342974;67.0;;207.0;464438.29999999993;4222.166363636363;110.0;1229256.3999999997;4486.337226277371;274.0;1.0237176976362758;
90;98;172399.99999999997;1626.4150943396223;106.0;1569.0;;59.09999999999999;;4557.0;14.599999999999996;;1564.4285714285713;16.0;;20.0;;20.0;15.0;;35.0;2278.585365853658;;1215.0461538461539;41.0;;65.0;112007.30000000002;1555.6569444444447;72.0;172399.99999999997;1626.4150943396223;106.0;1.8546496513651491;
91;99;2513972.100000003;10136.98427419356;248.0;4503.0;;176.04146341463414;;;14.600000000000009;;16752.921985815603;32.0;;41.0;;;34.0;;141.0;13528.383870967738;14045.142857142857;7821.056756756756;93.0;7.0;148.0;418888.8999999999;6649.030158730157;63.0;2364573.9000000022;10192.128879310354;232.0;0.3619349282681951;7.746811541236773
92;100;1691589.5000000014;4176.764197530868;405.0;598.0;;166.65833333333336;;;14.600000000000014;;7039.739316239316;56.0;;60.0;;;55.0;;234.0;6091.134482758619;;3109.134615384612;145.0;;260.0;389579.19999999995;4637.8476190476185;84.0;1063006.8999999994;4168.65450980392;255.0;1.1856632992964464;1.0312043164501266
93;101;1278555.4;6146.900961538461;208.0;8037.0;;193.13124999999997;;;14.600000000000007;;8652.438016528926;28.0;;32.0;;;27.0;;121.0;9522.819718309862;;4397.337226277369;71.0;;137.0;516399.6;6297.556097560975;82.0;1278555.4;6146.900961538461;208.0;1.1038144256516071;
94;102;1768074.4000000015;5542.552978056431;319.0;3373.0;;149.10344827586206;;;14.60000000000001;0.8;8821.586021505376;35.0;;58.0;;;38.0;2.0;186.0;7703.677966101698;11381.666666666666;3822.541798941796;118.0;12.0;189.0;447767.39999999997;5970.232;75.0;1477451.2000000002;5816.737007874017;254.0;1.1539014009918918;3.128256866829617
95;103;1714751.3000000007;9268.92594594595;185.0;;;185.67826086956524;7370.199999999998;;14.6;7.487500000000001;16247.86;;;46.0;11.0;;20.0;8.0;100.0;10433.180952380955;13596.470588235294;7228.858333333329;84.0;17.0;84.0;970015.9999999998;10104.33333333333;96.0;1714751.3000000007;9268.92594594595;185.0;1.372919371473725;
96;104;402613.0999999996;1045.7483116883107;385.0;;;83.4578125;;;14.600000000000016;;1536.2480620155038;;;64.0;;;63.0;;258.0;1609.9646616541354;;747.9674603174612;133.0;;252.0;76527.0;1093.2428571428572;70.0;224797.40000000017;1040.7287037037045;216.0;1.112157478255183;0.984968422378599
97;105;493759.8999999998;8368.811864406776;59.0;;;166.10625;7348.0;;14.599999999999998;;13818.628571428571;;;16.0;1.0;;7.0;;35.0;8516.356666666667;4019.0;8366.078571428572;30.0;1.0;28.0;335866.29999999993;7301.441304347824;46.0;493759.8999999998;8368.811864406776;59.0;2.1271685489468855;
98;106;1854776.600000002;6577.2219858156095;282.0;3735.0;;182.18775510204088;;;14.600000000000012;;11646.75;45.0;;49.0;;;44.0;;144.0;9695.547474747475;;4890.259016393438;99.0;;183.0;472959.8999999999;6568.887499999999;72.0;1371886.5;6293.057339449541;218.0;1.087000509071938;0.9636318295241455
99;107;1057995.199999999;2222.6789915966365;476.0;2015.0;959.0;136.6290322580645;;;14.600000000000016;;3635.6846473029045;58.0;58.0;62.0;;;57.0;;241.0;3625.861842105264;;1564.395679012344;152.0;;324.0;194725.2;2049.738947368421;95.0;633937.9999999998;2193.5570934256048;289.0;0.8680982415595392;1.0753483662847305
100;108;1532824.5000000005;6360.267634854774;241.0;4803.0;;227.85555555555558;;;14.600000000000012;;11464.370689655172;40.0;;45.0;;;40.0;;116.0;8456.38829787234;;5019.891156462581;94.0;;147.0;412806.2;6254.639393939394;66.0;1242999.8999999994;6184.079104477609;201.0;0.9936257745735756;1.433468380530845
101;109;203518.1;1801.045132743363;113.0;;;139.14500000000004;;;14.599999999999996;;2637.9868421052633;;;20.0;;;17.0;;76.0;1752.4271428571428;;1880.190697674419;70.0;;43.0;130656.20000000004;1866.5171428571434;70.0;203518.1;1801.045132743363;113.0;1.793203306529202;
102;110;1429397.7000000002;6839.223444976077;209.0;3050.0;;198.0103448275862;4516.0;;14.600000000000003;;11015.939655172413;24.0;;29.0;16.0;;24.0;;116.0;12321.955737704917;;4579.448648648647;61.0;;148.0;618758.4999999999;6445.401041666665;96.0;1429397.7000000002;6839.223444976077;209.0;1.0264065267112512;
103;112;884698.6999999989;2485.1087078651653;356.0;2051.0;;104.4957142857143;;6582.0;14.600000000000016;;3283.4883720930234;65.0;;70.0;;70.0;65.0;;86.0;3320.9553191489363;;1936.9488372093;141.0;;215.0;123927.3;2294.9500000000003;54.0;445256.19999999984;2558.943678160919;174.0;0.7602458752404001;0.9594500023249121
104;113;351151.9;2581.9992647058825;136.0;3146.0;;82.34;;6417.0;14.600000000000003;;2545.4545454545455;25.0;;25.0;;29.0;24.0;;33.0;3431.8454545454547;;2004.9432098765442;55.0;;81.0;149088.80000000005;2526.928813559323;59.0;351151.9;2581.9992647058825;136.0;0.9158778836041243;
105;114;155708.90000000005;1511.736893203884;103.0;1590.0;;87.66470588235295;;4234.0;14.599999999999996;;1200.939393939394;16.0;;17.0;;21.0;16.0;;33.0;2330.8794871794867;;1012.5718749999997;39.0;;64.0;102345.3;1441.4830985915494;71.0;155708.90000000005;1511.736893203884;103.0;1.9178859747093528;
106;115;1235573.9999999998;3286.1010638297867;376.0;5110.0;;130.5594202898551;;;14.600000000000016;;5019.556179775281;65.0;;69.0;;;64.0;;178.0;4016.3898734177214;;2756.8091743119235;158.0;;218.0;222583.90000000002;3424.367692307693;65.0;656778.6999999995;3267.5557213930324;201.0;0.989932291916836;1.084141043505933
107;116;1607829.2000000004;9032.748314606744;178.0;5529.0;;130.04242424242423;;;14.600000000000007;;16395.31818181818;29.0;;33.0;;;28.0;;88.0;12353.226470588232;;6980.089090909087;68.0;;110.0;564438.0999999999;8683.663076923074;65.0;1607829.2000000004;9032.748314606744;178.0;0.9264314689693488;
108;117;623402.5999999992;1889.0987878787853;330.0;2329.0;;83.58125000000001;;4903.0;14.600000000000016;;1971.8072289156626;60.0;;64.0;;64.0;59.0;;83.0;2480.939534883721;;1509.260696517413;129.0;;201.0;125901.40000000004;1998.4349206349211;63.0;370332.8999999999;1899.1430769230765;195.0;1.038889860745748;1.0329616190751383
109;118;134555.80000000005;1843.230136986302;73.0;2449.0;;113.98666666666668;;;14.599999999999998;;2847.6315789473683;10.0;;15.0;;;10.0;;38.0;2216.751351351351;;1459.333333333333;37.0;;36.0;104510.90000000002;1658.9031746031749;63.0;134555.80000000005;1843.230136986302;73.0;3.478490525846318;
110;119;3110253.4000000036;7874.059240506338;395.0;8252.0;;174.52537313432836;;;14.600000000000016;;12676.622549019608;62.0;;67.0;;;62.0;;204.0;11732.03111111111;;5870.881538461543;135.0;;260.0;562905.2;7711.030136986301;73.0;1683581.8000000005;7722.852293577984;218.0;1.0036141543055437;1.0042060491408769
111;120;2127815.9;8684.962857142857;245.0;3965.0;;166.20697674418602;;;30.0;;15942.268292682927;40.0;;43.0;;;39.0;;123.0;10255.484761904763;13012.0;7083.615384615385;105.0;10.0;130.0;158288.6;2986.577358490566;53.0;1679318.1999999997;8035.015311004783;209.0;0.44143323587451355;0.7995109005018308
112;121;117127.70000000003;1273.1271739130439;92.0;794.0;393.0;107.77999999999999;;;14.599999999999998;;2202.021276595745;10.0;10.0;15.0;;;10.0;;47.0;1949.7871794871794;;775.2075471698112;39.0;;53.0;93744.90000000001;1129.4566265060241;83.0;117127.70000000003;1273.1271739130439;92.0;4.009139196332347;
113;122;1244001.2000000002;11309.10181818182;110.0;;;205.2923076923077;;;14.600000000000001;;19656.460317460318;;;26.0;;;21.0;;63.0;12271.596226415091;;10414.150877192978;53.0;;57.0;585108.6999999998;11252.090384615381;52.0;1244001.2000000002;11309.10181818182;110.0;1.0022703629925693;
114;123;654432.599999999;1959.3790419161649;334.0;3016.0;;69.86461538461536;;4843.0;14.600000000000016;;1672.5352112676057;65.0;;65.0;;69.0;64.0;;71.0;2510.43111111111;;1585.5497487437185;135.0;;199.0;113987.20000000003;1931.9864406779666;59.0;345283.5;1897.1620879120878;182.0;0.9987207928981225;0.9275600239583832
115;124;89502.30000000002;1278.6042857142859;70.0;447.0;971.0;71.175;;;14.599999999999998;;2124.864864864865;7.0;7.0;12.0;;;7.0;;37.0;1777.0379310344829;;926.0536585365851;29.0;;41.0;88702.30000000002;1285.5405797101453;69.0;89502.30000000002;1278.6042857142859;70.0;110.87787500000002;
116;125;1902746.4000000004;12684.976000000002;150.0;;;183.33571428571432;;;100.0;;19338.908163265307;;;28.0;;;24.0;;98.0;14906.096969696966;17049.333333333332;10206.666666666666;66.0;9.0;75.0;647325.5;10788.758333333333;60.0;1902746.4000000004;12684.976000000002;150.0;0.6233918654659133;
117;126;3166473.4000000027;9452.159402985082;335.0;7384.0;;160.02258064516133;;;14.600000000000014;;16927.438271604937;56.0;;62.0;;;55.0;;162.0;11488.688571428575;13610.0;7521.705555555555;140.0;15.0;180.0;907994.8999999999;11640.960256410255;78.0;1849811.0000000005;9295.532663316586;199.0;3.0424083276678777;0.38280955485638324
118;127;387642.99999999977;1414.755474452554;274.0;;;59.63728813559321;;;14.600000000000014;;2380.968944099379;;;59.0;;;54.0;;161.0;1702.475630252101;;1193.8606451612916;119.0;;155.0;78932.0;1337.8305084745762;59.0;244256.90000000014;1428.402923976609;171.0;0.9750722360373513;0.9254801756070793
119;128;814869.8999999987;2042.2804511278164;399.0;;;183.51000000000008;;;14.600000000000016;;3057.4274809160306;;;70.0;;;67.0;;262.0;2138.421634615384;;1937.5821989528781;208.0;;191.0;149531.40000000005;2411.796774193549;62.0;383412.7999999999;1976.354639175257;194.0;1.3177637794165342;0.695698662353762
120;129;193875.40000000008;2893.6626865671656;67.0;3417.0;;86.62666666666668;;6998.0;14.599999999999998;;3134.705882352941;10.0;;15.0;;15.0;10.0;;17.0;3447.4000000000005;;2416.8333333333335;31.0;;36.0;168790.70000000007;2860.8593220338994;59.0;193875.40000000008;2893.6626865671656;67.0;6.728830721515508;
121;130;275453.8;2674.3087378640776;103.0;3969.0;;111.92631578947368;;6813.0;14.599999999999996;;1990.0;17.0;;19.0;;22.0;17.0;;28.0;3626.4904761904763;;2018.708196721312;42.0;;61.0;169722.60000000003;2571.554545454546;66.0;275453.8;2674.3087378640776;103.0;1.6052272176992224;
122;131;955768.9999999993;4508.3443396226385;212.0;6904.0;;110.0046511627907;;;14.60000000000001;;7399.268817204301;38.0;;43.0;;;38.0;;93.0;5511.802222222221;;3768.0885245901613;90.0;;122.0;278376.20000000007;4883.7929824561415;57.0;823649.3999999993;4500.816393442619;183.0;1.0911583141887402;1.9309769330212934
123;132;2535955.099999999;12807.854040404036;198.0;;;202.64687500000005;7370.199999999998;;100.0;;19505.024;;;32.0;12.0;;29.0;;125.0;16269.059493670888;12323.8;10248.484615384617;79.0;15.0;104.0;769228.4;11481.020895522388;67.0;2535955.099999999;12807.854040404036;198.0;0.7156421199566166;
124;133;1341992.3000000003;11876.038053097347;113.0;4943.0;;176.62;;;30.0;;17704.083333333332;13.0;;15.0;;;13.0;;72.0;15779.256818181822;14751.4;8967.9375;44.0;5.0;64.0;1001814.7000000002;10545.417894736844;95.0;1341992.3000000003;11876.038053097347;113.0;2.944975506911684;
125;134;235735.5000000001;4911.156250000002;48.0;;;152.60833333333335;;;14.599999999999998;;8062.137931034483;;;12.0;;;7.0;;29.0;5208.6407407407405;;4528.676190476191;27.0;;21.0;235435.5000000001;5009.265957446811;47.0;235735.5000000001;4911.156250000002;48.0;784.7850000000003;
126;135;742483.999999999;2277.5582822085858;326.0;;;164.43030303030307;;;14.600000000000016;;3672.065326633166;;;66.0;;;61.0;;199.0;2534.741614906832;;2026.6096969696955;161.0;;165.0;141053.80000000002;2390.742372881356;59.0;415783.7999999998;2309.909999999999;180.0;1.0176241550989134;1.0582374174319071
127;136;374618.29999999976;2464.5940789473666;152.0;2932.0;;90.66785714285713;;6378.0;14.600000000000005;;2384.1463414634145;26.0;;28.0;;31.0;26.0;;41.0;3347.611666666666;;1888.7130434782619;60.0;;92.0;143021.40000000005;2200.329230769232;65.0;374618.29999999976;2464.5940789473666;152.0;0.8503136771812337;
128;137;1422931.7000000002;7861.501104972377;181.0;3464.0;;147.1310344827586;;;14.600000000000003;;12838.254807692309;24.0;;29.0;;;24.0;;104.0;12478.818644067795;;5628.536065573768;59.0;;122.0;584760.2999999998;7309.503749999998;80.0;1422931.7000000002;7861.501104972377;181.0;0.9245801001928342;
129;138;54000.0;2250.0;24.0;;;;;;;;2250.0;;;;;;;;24.0;2506.6666666666665;;1822.2222222222222;15.0;;9.0;14400.0;1800.0;8.0;34200.0;1710.0;20.0;;
130;139;1334275.6;13615.057142857144;98.0;;;258.66315789473686;;;30.0;;20445.246153846154;;;19.0;;;14.0;;65.0;17801.34871794872;12906.866666666667;10145.90909090909;39.0;15.0;44.0;881937.6000000001;12969.670588235296;68.0;1334275.6;13615.057142857144;98.0;1.949731395549346;
131;140;333222.5999999999;5048.8272727272715;66.0;;;203.44285714285715;;;14.6;;9097.138888888889;;;28.0;;;2.0;;36.0;4533.176190476188;;5951.216666666667;42.0;;24.0;135117.2;4659.213793103449;29.0;333222.5999999999;5048.8272727272715;66.0;0.8856259123047006;
132;141;2190432.800000001;9088.932780082992;241.0;3462.0;6716.0;166.1;;;14.600000000000007;;15846.53781512605;30.0;29.0;34.0;;;29.0;;119.0;16270.36811594203;10475.0;5999.8621951219475;69.0;8.0;164.0;762486.8999999998;8472.076666666664;90.0;2190432.800000001;9088.932780082992;241.0;0.9673945023897272;
133;142;629122.3999999992;1802.6429799426912;349.0;1845.0;;89.89999999999999;;4555.0;14.600000000000016;;2214.878048780488;66.0;;66.0;;70.0;65.0;;82.0;2377.251094890511;;1431.316037735849;137.0;;212.0;108966.0;1757.516129032258;62.0;329018.4;1778.477837837838;185.0;0.9660560292283233;0.9619180250417447
134;143;227380.90000000005;1994.5692982456144;114.0;2272.0;;70.32857142857144;;4924.0;14.6;;2029.6296296296296;21.0;;21.0;;25.0;20.0;;27.0;2661.210638297872;;1526.925373134329;47.0;;67.0;112113.60000000002;1900.2305084745767;59.0;227380.90000000005;1994.5692982456144;114.0;1.0206685341755029;
135;144;1533259.6;12567.701639344263;122.0;;;203.43809523809517;;;30.0;2.4;18639.573170731706;;;21.0;;;18.0;1.0;82.0;15261.645283018866;14068.181818181818;9821.420689655173;53.0;11.0;58.0;667153.0999999999;10424.267187499998;64.0;1533259.6;12567.701639344263;122.0;0.770289912383754;
136;145;658679.0999999996;3228.819117647057;204.0;4815.0;;176.45833333333337;;;14.600000000000009;;4740.895238095238;32.0;;36.0;;;31.0;;105.0;3835.6010638297867;;2710.2963636363634;94.0;;110.0;256889.30000000005;3567.906944444445;72.0;658679.0999999996;3228.819117647057;204.0;1.165505498384376;
137;146;780271.1999999993;2558.266229508194;305.0;3823.0;;95.29374999999997;;6296.0;14.600000000000016;;2454.406779661017;59.0;;64.0;;64.0;59.0;;59.0;3174.7503875969;;2106.4113636363622;129.0;;176.0;140012.59999999998;2500.2249999999995;56.0;452183.19999999984;2554.707344632767;177.0;0.8781241944719529;1.084813303642077
138;148;440791.6999999998;990.5431460674153;445.0;;;74.37258064516129;;;14.600000000000016;;1351.832298136646;;;62.0;;;61.0;;322.0;1813.946511627907;;654.4069620253172;129.0;;316.0;79250.99999999999;966.4756097560974;82.0;249569.50000000015;974.8808593750006;256.0;0.9782117650543963;0.9342855759007135
139;149;122913.90000000005;1982.482258064517;62.0;;;136.7785714285714;;;14.599999999999998;;3180.342105263158;;;14.0;;;10.0;;38.0;2009.4977272727278;;1916.4444444444441;44.0;;18.0;96819.80000000003;1760.3600000000006;55.0;122913.90000000005;1982.482258064517;62.0;3.710409632828878;
140;150;544393.9999999995;2231.12295081967;244.0;;;156.25652173913045;;;14.600000000000012;;3439.698717948718;;;46.0;;;42.0;;156.0;2169.852307692308;;2300.992982456141;130.0;;114.0;138485.7;1871.4283783783785;74.0;492779.7999999995;2439.503960396037;202.0;0.5897804555108429;4.5493081361330825
141;151;722577.3999999991;1833.9527918781703;394.0;411.0;;75.5546875;;;14.600000000000016;;3280.665876777251;60.0;;64.0;;;59.0;;211.0;2540.517006802722;;1413.4469635627522;147.0;;247.0;116740.60000000002;1691.8927536231888;69.0;369725.19999999984;1743.9867924528294;212.0;1.015133004000859;0.7983936361944908
142;152;401486.5999999998;2048.4010204081624;196.0;426.0;;82.66875;;;14.600000000000007;;3546.045871559633;28.0;;32.0;;;27.0;;109.0;2763.9526315789467;;1595.2183333333344;76.0;;120.0;141096.2;1906.7054054054056;74.0;401486.5999999998;2048.4010204081624;196.0;0.9311442824155496;
143;153;1887223.200000002;5616.73571428572;336.0;4544.0;;108.73650793650795;;;14.600000000000016;;10329.679487179486;59.0;;63.0;;;58.0;;156.0;7402.755038759692;7325.0;4433.875247524748;129.0;5.0;202.0;355303.39999999997;6022.091525423728;59.0;1084688.4999999995;5562.505128205125;195.0;0.9635937009291958;1.031936148413128
144;154;1594109.1000000015;5044.649050632916;316.0;3891.0;;227.5685185185185;;;14.600000000000014;;8478.329268292682;49.0;;54.0;;;49.0;;164.0;7596.70900900901;;3662.8019512195083;111.0;;205.0;370061.09999999986;5212.128169014082;71.0;1069704.4999999995;4906.901376146787;218.0;1.0439857307892497;0.9669946820264276
145;155;464116.89999999973;2263.984878048779;205.0;2988.0;;106.48947368421054;;;14.600000000000009;;3574.1039603960394;33.0;;38.0;;;33.0;;101.0;2547.274736842105;;2019.3254545454558;95.0;;110.0;170375.9;2399.6605633802815;71.0;439827.79999999976;2210.1899497487425;199.0;1.2322835984009866;5.692277606004342
146;156;84418.0;1722.8163265306123;49.0;2030.0;;63.260000000000005;;;14.599999999999998;;3113.5238095238096;9.0;;10.0;;;9.0;;21.0;2014.664;;1418.8083333333332;25.0;;24.0;76456.0;1662.0869565217392;46.0;84418.0;1722.8163265306123;49.0;9.602612408942477;
