account_id,account_district_id,statement_freq,account_date_opened
3506,70,MONTHLY,1588
316,62,MONTHLY,1588
3711,3,MONTHLY,1588
1982,6,MONTHLY,1588
2071,35,MONTHLY,1588
2800,41,MONTHLY,1588
997,54,MONTHLY,1588
367,23,MONTHLY,1589
2141,21,MONTHLY,1589
2127,1,MONTHLY,1589
3214,67,MONTHLY,1590
250,56,MONTHLY,1590
3742,59,MONTHLY,1591
3577,74,MONTHLY,1591
2448,23,MONTHLY,1591
1130,1,MONTHLY,1591
2118,42,MONTHLY,1591
2005,16,MONTHLY,1591
475,3,MONTHLY,1591
6922,3,WEEKLY,1592
3122,74,MONTHLY,1592
282,69,MONTHLY,1592
3140,3,MONTHLY,1593
3790,1,WEEKLY,1593
5164,5,MONTHLY,1593
8149,64,TRANSACTION,1594
2900,20,MONTHLY,1594
383,38,MONTHLY,1595
1953,9,WEEKLY,1595
3344,70,MONTHLY,1595
139,38,WEEKLY,1595
1808,28,MONTHLY,1596
3299,11,WEEKLY,1596
1697,63,MONTHLY,1597
2392,1,MONTHLY,1598
8713,53,MONTHLY,1598
3403,63,MONTHLY,1600
1424,32,MONTHLY,1600
2366,68,MONTHLY,1600
2668,21,MONTHLY,1600
2698,49,MONTHLY,1601
3872,25,MONTHLY,1601
10343,8,MONTHLY,1602
2743,51,MONTHLY,1602
834,3,MONTHLY,1603
1956,63,MONTHLY,1603
4729,66,MONTHLY,1603
760,1,MONTHLY,1604
2324,1,MONTHLY,1604
7559,56,MONTHLY,1604
9208,29,MONTHLY,1604
3163,41,MONTHLY,1604
3732,21,MONTHLY,1605
1710,74,MONTHLY,1605
868,1,MONTHLY,1606
534,1,MONTHLY,1606
3662,4,MONTHLY,1606
11053,46,MONTHLY,1607
3172,77,MONTHLY,1607
3905,54,TRANSACTION,1608
464,43,MONTHLY,1608
1574,75,MONTHLY,1608
2891,42,MONTHLY,1608
2860,54,WEEKLY,1610
10679,1,MONTHLY,1610
5,15,MONTHLY,1610
4130,70,MONTHLY,1612
4527,9,MONTHLY,1612
3951,22,MONTHLY,1613
3700,1,MONTHLY,1614
2564,36,MONTHLY,1614
3202,8,MONTHLY,1615
879,9,MONTHLY,1615
2404,8,MONTHLY,1616
1537,54,MONTHLY,1617
3768,52,MONTHLY,1617
5944,27,MONTHLY,1617
9673,76,MONTHLY,1618
229,1,MONTHLY,1618
614,25,MONTHLY,1618
1724,48,MONTHLY,1618
1185,12,MONTHLY,1618
349,72,MONTHLY,1619
682,54,MONTHLY,1619
291,7,MONTHLY,1619
3211,72,MONTHLY,1620
3060,73,MONTHLY,1620
4471,4,WEEKLY,1620
2956,15,MONTHLY,1621
2019,64,MONTHLY,1622
1491,47,MONTHLY,1622
3496,42,MONTHLY,1622
1841,36,MONTHLY,1623
7180,7,WEEKLY,1623
5648,59,MONTHLY,1624
2509,43,MONTHLY,1624
2878,1,MONTHLY,1625
1015,1,MONTHLY,1625
1753,71,MONTHLY,1625
2372,1,MONTHLY,1626
6097,29,MONTHLY,1626
2720,2,WEEKLY,1627
2006,25,MONTHLY,1627
3953,1,MONTHLY,1627
2135,51,MONTHLY,1628
1551,72,MONTHLY,1629
1095,54,MONTHLY,1629
3703,74,MONTHLY,1629
3719,37,MONTHLY,1630
2057,1,MONTHLY,1631
2560,15,MONTHLY,1631
3986,19,MONTHLY,1631
4858,67,MONTHLY,1632
1354,31,MONTHLY,1632
3262,23,MONTHLY,1633
3100,65,MONTHLY,1633
1839,5,MONTHLY,1633
3996,1,MONTHLY,1633
622,24,MONTHLY,1633
2340,14,MONTHLY,1633
641,40,MONTHLY,1633
3461,8,MONTHLY,1634
672,53,MONTHLY,1634
8645,60,MONTHLY,1634
438,37,MONTHLY,1634
2443,46,MONTHLY,1636
4309,74,WEEKLY,1636
3075,71,MONTHLY,1636
2200,1,MONTHLY,1637
3245,45,MONTHLY,1637
2806,53,MONTHLY,1637
556,12,MONTHLY,1637
4301,1,MONTHLY,1637
4156,42,MONTHLY,1638
1921,42,MONTHLY,1638
2939,5,MONTHLY,1639
3665,28,MONTHLY,1639
3524,66,MONTHLY,1639
5196,13,WEEKLY,1640
2883,77,MONTHLY,1640
1346,74,MONTHLY,1642
1514,7,MONTHLY,1642
3154,1,MONTHLY,1643
2081,36,MONTHLY,1643
1255,68,MONTHLY,1643
2208,7,MONTHLY,1643
1284,55,MONTHLY,1643
8153,9,MONTHLY,1643
7721,13,MONTHLY,1644
3889,16,MONTHLY,1644
3085,66,MONTHLY,1644
768,26,MONTHLY,1644
8919,62,MONTHLY,1644
185,32,MONTHLY,1645
4150,65,MONTHLY,1646
10774,46,MONTHLY,1646
2728,52,WEEKLY,1647
1339,76,MONTHLY,1647
1929,1,MONTHLY,1647
3433,73,MONTHLY,1648
2337,65,MONTHLY,1648
3,5,MONTHLY,1648
2093,64,MONTHLY,1648
3906,52,MONTHLY,1649
3529,12,MONTHLY,1649
864,72,MONTHLY,1649
4336,2,MONTHLY,1649
1647,1,MONTHLY,1650
2169,57,MONTHLY,1650
258,64,MONTHLY,1650
1110,54,MONTHLY,1651
105,21,MONTHLY,1651
2992,43,MONTHLY,1652
11317,50,MONTHLY,1652
1681,68,MONTHLY,1652
3428,27,MONTHLY,1653
679,22,MONTHLY,1653
10644,16,MONTHLY,1653
2182,22,MONTHLY,1653
9560,1,MONTHLY,1654
3985,1,MONTHLY,1654
3833,77,MONTHLY,1654
705,35,MONTHLY,1655
2447,38,MONTHLY,1655
2452,1,MONTHLY,1655
469,72,MONTHLY,1655
483,70,MONTHLY,1656
2678,1,MONTHLY,1656
2183,54,MONTHLY,1658
7052,55,TRANSACTION,1658
680,17,MONTHLY,1659
284,54,MONTHLY,1659
1027,68,MONTHLY,1659
1995,54,MONTHLY,1659
211,28,MONTHLY,1660
1432,27,MONTHLY,1660
2369,49,MONTHLY,1660
3867,1,MONTHLY,1660
1890,1,WEEKLY,1661
2204,9,MONTHLY,1661
970,18,MONTHLY,1661
5290,34,MONTHLY,1662
2316,1,MONTHLY,1662
611,46,MONTHLY,1662
1794,74,MONTHLY,1664
801,16,MONTHLY,1664
3057,9,MONTHLY,1664
2196,11,MONTHLY,1665
2646,6,MONTHLY,1665
2722,69,MONTHLY,1665
2679,67,MONTHLY,1665
2587,1,MONTHLY,1666
3346,1,MONTHLY,1666
1454,46,MONTHLY,1666
2197,46,MONTHLY,1667
1776,36,MONTHLY,1668
547,24,MONTHLY,1668
5758,44,MONTHLY,1669
3185,45,MONTHLY,1670
1950,70,MONTHLY,1673
811,14,WEEKLY,1673
3381,68,MONTHLY,1674
1522,48,MONTHLY,1674
41,72,MONTHLY,1674
4533,68,MONTHLY,1675
3343,1,MONTHLY,1675
3686,77,MONTHLY,1675
2927,37,MONTHLY,1676
4091,9,MONTHLY,1676
6602,74,MONTHLY,1676
2558,46,MONTHLY,1676
3208,29,MONTHLY,1676
1389,34,MONTHLY,1677
1033,32,MONTHLY,1677
2449,23,MONTHLY,1677
2000,5,MONTHLY,1678
3724,16,MONTHLY,1678
3281,1,MONTHLY,1678
326,61,MONTHLY,1678
307,26,MONTHLY,1679
1951,23,MONTHLY,1679
4445,47,MONTHLY,1679
2338,59,MONTHLY,1680
1319,56,TRANSACTION,1680
311,50,MONTHLY,1680
3293,1,MONTHLY,1680
1648,40,MONTHLY,1680
38,19,WEEKLY,1680
1434,70,MONTHLY,1680
7437,19,WEEKLY,1680
4784,46,MONTHLY,1680
2644,1,MONTHLY,1680
785,21,WEEKLY,1681
2776,23,MONTHLY,1682
5572,15,MONTHLY,1683
3046,74,MONTHLY,1683
2138,75,MONTHLY,1683
1662,1,MONTHLY,1683
386,1,MONTHLY,1683
591,1,MONTHLY,1684
792,3,MONTHLY,1685
1043,1,MONTHLY,1685
9433,59,MONTHLY,1686
509,36,MONTHLY,1686
1747,30,MONTHLY,1686
2073,59,MONTHLY,1686
3097,66,MONTHLY,1686
3062,17,MONTHLY,1687
1355,1,MONTHLY,1688
1881,60,MONTHLY,1689
2595,1,MONTHLY,1689
13,76,MONTHLY,1689
996,47,MONTHLY,1690
37,20,MONTHLY,1690
2829,66,MONTHLY,1690
529,39,MONTHLY,1690
1857,37,MONTHLY,1690
9140,32,MONTHLY,1690
2485,41,MONTHLY,1690
2607,1,MONTHLY,1691
653,27,MONTHLY,1691
10799,76,MONTHLY,1691
1567,10,MONTHLY,1691
1845,47,MONTHLY,1692
1181,69,MONTHLY,1692
3070,56,MONTHLY,1693
645,70,MONTHLY,1693
1795,53,MONTHLY,1693
2442,14,MONTHLY,1693
2845,62,MONTHLY,1693
8639,46,MONTHLY,1694
4003,25,MONTHLY,1694
3537,45,MONTHLY,1694
2394,62,MONTHLY,1695
859,13,MONTHLY,1698
3798,15,MONTHLY,1699
2317,68,MONTHLY,1700
3828,44,MONTHLY,1700
2422,27,MONTHLY,1701
3556,58,MONTHLY,1701
1154,5,WEEKLY,1701
3901,12,MONTHLY,1702
3950,48,MONTHLY,1704
2142,42,MONTHLY,1704
2492,73,MONTHLY,1704
45,64,MONTHLY,1705
2172,1,MONTHLY,1705
909,30,MONTHLY,1705
10243,44,MONTHLY,1706
1026,20,MONTHLY,1706
3444,53,WEEKLY,1707
1764,68,MONTHLY,1707
4158,27,MONTHLY,1707
585,4,MONTHLY,1707
5698,1,MONTHLY,1707
178,59,MONTHLY,1709
2079,55,MONTHLY,1709
2480,35,MONTHLY,1710
2444,76,MONTHLY,1710
3516,36,WEEKLY,1710
1303,23,MONTHLY,1711
783,1,MONTHLY,1711
1729,53,MONTHLY,1711
1790,70,MONTHLY,1711
2351,74,MONTHLY,1711
2997,40,MONTHLY,1712
10650,76,MONTHLY,1712
2684,7,MONTHLY,1713
2459,55,MONTHLY,1713
1240,1,MONTHLY,1714
1783,70,MONTHLY,1714
7156,71,MONTHLY,1714
1085,42,MONTHLY,1714
677,70,MONTHLY,1716
6505,7,MONTHLY,1716
402,68,MONTHLY,1717
9156,18,MONTHLY,1717
3987,25,MONTHLY,1717
3852,20,MONTHLY,1717
384,24,WEEKLY,1717
1946,46,MONTHLY,1719
3603,3,MONTHLY,1720
1872,61,MONTHLY,1720
3671,21,MONTHLY,1720
735,70,MONTHLY,1720
3274,76,MONTHLY,1720
5870,75,MONTHLY,1720
5283,15,MONTHLY,1721
1438,23,WEEKLY,1721
328,1,MONTHLY,1721
118,68,MONTHLY,1721
387,72,MONTHLY,1722
3300,71,MONTHLY,1722
3657,62,MONTHLY,1722
823,71,MONTHLY,1722
1876,1,MONTHLY,1723
2765,69,MONTHLY,1723
3463,38,MONTHLY,1724
3103,1,TRANSACTION,1724
1101,4,MONTHLY,1725
179,1,WEEKLY,1725
3610,1,MONTHLY,1725
1814,17,MONTHLY,1726
1718,71,MONTHLY,1726
16,12,MONTHLY,1726
4616,1,MONTHLY,1727
3757,64,MONTHLY,1727
2942,44,MONTHLY,1727
89,68,MONTHLY,1728
3106,12,WEEKLY,1729
2312,65,MONTHLY,1729
177,1,MONTHLY,1729
4128,64,MONTHLY,1729
2846,1,MONTHLY,1730
1443,54,MONTHLY,1730
1992,48,MONTHLY,1730
755,38,MONTHLY,1730
7274,11,MONTHLY,1731
3383,29,MONTHLY,1731
2461,1,MONTHLY,1731
3916,8,MONTHLY,1731
2745,60,MONTHLY,1731
10152,34,MONTHLY,1731
2007,45,MONTHLY,1732
1064,70,MONTHLY,1732
2370,51,MONTHLY,1734
1379,47,MONTHLY,1734
1313,45,MONTHLY,1734
129,74,MONTHLY,1734
6866,14,MONTHLY,1735
4132,36,MONTHLY,1735
2136,75,MONTHLY,1735
2036,70,MONTHLY,1736
3401,38,WEEKLY,1737
1596,70,MONTHLY,1738
4116,6,MONTHLY,1738
3342,59,MONTHLY,1739
2715,42,MONTHLY,1739
4143,55,MONTHLY,1740
2133,11,MONTHLY,1740
2069,72,MONTHLY,1741
205,1,MONTHLY,1741
1150,29,MONTHLY,1741
1608,26,MONTHLY,1741
1494,1,MONTHLY,1741
2272,48,MONTHLY,1741
2634,45,MONTHLY,1741
745,43,MONTHLY,1742
3813,1,MONTHLY,1742
1342,9,MONTHLY,1742
121,55,MONTHLY,1744
1727,9,MONTHLY,1744
2097,46,MONTHLY,1744
133,64,WEEKLY,1744
2897,51,MONTHLY,1744
5708,64,WEEKLY,1745
7049,69,MONTHLY,1745
1279,28,MONTHLY,1746
502,1,MONTHLY,1746
1506,51,MONTHLY,1746
2231,2,MONTHLY,1747
966,15,MONTHLY,1747
1968,16,WEEKLY,1747
2879,15,MONTHLY,1747
3023,35,MONTHLY,1747
3561,33,MONTHLY,1748
1807,21,MONTHLY,1748
11327,7,MONTHLY,1748
2053,5,MONTHLY,1749
550,24,MONTHLY,1750
3324,3,MONTHLY,1750
1061,44,MONTHLY,1750
2215,48,MONTHLY,1750
961,1,MONTHLY,1751
2579,24,MONTHLY,1751
3919,34,MONTHLY,1751
3875,44,MONTHLY,1751
2311,28,MONTHLY,1752
2556,46,MONTHLY,1752
1615,1,MONTHLY,1753
2910,68,MONTHLY,1754
2756,24,MONTHLY,1754
1572,72,MONTHLY,1754
3857,54,MONTHLY,1755
156,64,MONTHLY,1755
3922,68,MONTHLY,1755
1209,23,MONTHLY,1756
2371,15,WEEKLY,1756
852,57,MONTHLY,1756
2152,22,MONTHLY,1756
398,69,MONTHLY,1757
2174,18,MONTHLY,1757
3705,20,MONTHLY,1757
1172,6,MONTHLY,1758
876,4,MONTHLY,1759
2413,33,MONTHLY,1760
3963,9,MONTHLY,1760
643,64,MONTHLY,1761
1340,52,MONTHLY,1761
2703,61,MONTHLY,1761
671,60,MONTHLY,1762
782,42,MONTHLY,1763
2784,40,MONTHLY,1763
1703,72,MONTHLY,1766
3598,76,MONTHLY,1766
639,1,MONTHLY,1767
3325,11,MONTHLY,1767
10613,55,MONTHLY,1768
606,75,MONTHLY,1768
9227,51,MONTHLY,1768
1723,70,MONTHLY,1768
3404,33,MONTHLY,1768
1657,12,MONTHLY,1768
3395,16,MONTHLY,1769
2296,29,MONTHLY,1769
644,4,MONTHLY,1770
2402,18,MONTHLY,1770
2391,2,MONTHLY,1771
1140,49,MONTHLY,1771
952,41,MONTHLY,1773
696,54,MONTHLY,1773
2998,21,MONTHLY,1773
867,60,MONTHLY,1773
1208,4,MONTHLY,1773
3423,11,MONTHLY,1774
2831,1,MONTHLY,1774
2211,61,TRANSACTION,1774
3360,71,MONTHLY,1774
1245,68,MONTHLY,1776
1348,55,MONTHLY,1776
2920,73,MONTHLY,1777
566,8,MONTHLY,1777
2658,27,MONTHLY,1778
2721,74,MONTHLY,1778
1833,54,MONTHLY,1779
2221,58,MONTHLY,1779
149,43,MONTHLY,1780
3082,33,MONTHLY,1780
3156,1,TRANSACTION,1780
2438,71,MONTHLY,1780
2693,17,MONTHLY,1781
1866,4,MONTHLY,1781
3365,11,MONTHLY,1782
3382,23,WEEKLY,1784
2125,43,WEEKLY,1784
3396,1,MONTHLY,1784
3105,37,MONTHLY,1785
2162,50,MONTHLY,1785
1125,1,WEEKLY,1785
2979,10,MONTHLY,1786
2850,57,MONTHLY,1786
2832,12,MONTHLY,1786
3102,33,MONTHLY,1787
295,66,MONTHLY,1787
1523,52,TRANSACTION,1788
215,31,MONTHLY,1789
421,75,MONTHLY,1791
3715,74,MONTHLY,1791
934,9,MONTHLY,1791
3333,44,MONTHLY,1791
1798,46,MONTHLY,1792
10005,64,MONTHLY,1793
4386,51,WEEKLY,1793
1868,16,WEEKLY,1793
232,45,MONTHLY,1793
298,35,MONTHLY,1796
1717,67,MONTHLY,1796
1960,31,MONTHLY,1798
1049,18,MONTHLY,1798
2918,15,TRANSACTION,1799
4140,28,MONTHLY,1799
21,54,MONTHLY,1800
1650,39,MONTHLY,1800
800,11,MONTHLY,1800
3415,75,MONTHLY,1800
3722,76,MONTHLY,1801
736,75,MONTHLY,1801
2787,1,MONTHLY,1801
673,31,MONTHLY,1802
3406,53,MONTHLY,1802
2796,5,WEEKLY,1802
2775,30,MONTHLY,1802
276,38,MONTHLY,1802
315,45,MONTHLY,1802
1072,65,MONTHLY,1803
1156,59,MONTHLY,1803
3836,68,MONTHLY,1803
3013,73,MONTHLY,1803
3033,69,MONTHLY,1804
3174,65,MONTHLY,1804
134,34,MONTHLY,1804
1229,46,MONTHLY,1804
3209,45,MONTHLY,1804
2820,36,MONTHLY,1805
938,70,MONTHLY,1807
3501,36,MONTHLY,1807
3616,50,MONTHLY,1809
3911,32,MONTHLY,1810
3992,43,MONTHLY,1810
579,1,MONTHLY,1810
2892,64,MONTHLY,1810
1186,64,MONTHLY,1811
2440,19,MONTHLY,1812
2791,25,MONTHLY,1813
3169,19,MONTHLY,1813
2049,67,MONTHLY,1813
758,51,MONTHLY,1813
1177,27,MONTHLY,1814
246,65,MONTHLY,1814
1171,18,MONTHLY,1814
3187,59,MONTHLY,1814
3385,1,MONTHLY,1815
703,54,MONTHLY,1815
1318,56,MONTHLY,1816
889,43,MONTHLY,1816
4332,74,MONTHLY,1817
564,5,MONTHLY,1817
3934,6,MONTHLY,1817
1983,54,MONTHLY,1819
727,35,MONTHLY,1819
3048,74,WEEKLY,1820
3025,25,MONTHLY,1821
906,59,MONTHLY,1821
845,14,MONTHLY,1821
124,55,MONTHLY,1822
3958,59,MONTHLY,1822
777,30,MONTHLY,1822
1573,63,MONTHLY,1823
3276,1,MONTHLY,1823
